study_duration_days,study_eq_bins,study_eq_labels,num_oms,number_of_intervention_types,num_locations,number_of_conditions,allocation,masking,enroll_count,biological_intervention,procedure_intervention,drug_intervention,radiation_intervention,treatment_purpose,prevention_purpose,us_led,us_included,nci_sponsor,spacy_aes_outcome,spacy_osr_outcome,spacy_mtd_outcome,spacy_dor_outcome,spacy_dlt_outcome,spacy_cmax_outcome,spacy_aes_lead_outcome,spacy_dlt_lead_outcome,spacy_mtd_lead_outcome,spacy_tmax_outcome
1723.0,Low,0,4,4,2,9,missing,False,18.0,False,False,False,False,1,0,True,True,False,True,True,True,False,True,True,False,True,True,True
577.0,Low,0,5,1,9,3,False,False,52.0,False,False,False,False,1,0,True,True,False,True,False,True,False,True,False,False,True,True,missing
3179.0,High,1,3,7,3,6,missing,False,74.0,False,False,False,False,1,0,True,True,False,False,True,True,False,True,False,False,True,True,missing
3752.0,High,1,1,8,1,7,missing,False,60.0,False,False,False,False,1,0,True,True,False,False,True,True,False,True,False,False,True,True,missing
60.0,Low,0,13,4,1,2,True,False,20.0,False,False,False,False,1,0,False,False,False,True,True,True,False,True,True,False,True,True,True
973.0,Low,0,4,1,4,3,missing,False,45.0,False,False,False,False,1,0,True,True,False,True,False,True,False,True,False,True,True,True,missing
914.0,Low,0,3,1,1,4,False,False,32.0,False,False,False,False,1,0,True,True,False,False,False,False,False,True,True,False,True,False,True
2069.0,High,1,1,1,1,2,False,False,30.0,False,False,False,False,1,0,True,True,False,False,False,False,False,False,False,False,False,False,missing
1183.0,Low,0,5,1,1,5,True,False,10.0,False,False,False,False,0,0,True,True,False,False,True,True,False,True,True,False,True,True,True
1004.0,Low,0,6,1,2,2,False,False,45.0,False,False,False,False,1,0,True,True,False,False,False,False,False,False,True,False,False,False,True
1890.0,High,1,3,6,32,3,False,False,16.0,False,False,False,False,1,0,True,True,False,False,True,True,False,True,True,False,True,True,True
141.0,Low,0,26,2,1,2,missing,False,3.0,False,False,False,False,1,0,True,True,False,True,True,True,False,True,False,False,True,True,missing
1860.0,High,1,15,9,11,3,False,False,241.0,False,False,False,False,1,0,True,True,False,False,False,True,False,True,True,False,True,True,True
419.0,Low,0,5,2,1,2,missing,False,12.0,False,False,False,False,1,0,True,True,False,True,False,False,False,False,False,True,False,False,missing
929.0,Low,0,8,1,17,4,missing,False,38.0,False,False,False,False,1,0,True,True,False,True,True,True,False,True,True,True,True,True,True
882.0,Low,0,16,1,3,3,False,False,37.0,False,False,False,False,1,0,True,True,False,True,True,True,False,True,False,False,False,False,missing
1382.0,Low,0,8,4,1,14,missing,False,24.0,False,False,False,False,1,0,True,True,False,True,True,True,False,True,True,False,True,True,True
61.0,Low,0,14,1,1,2,False,False,6.0,False,False,False,False,1,0,False,False,False,False,False,False,False,True,False,False,True,False,missing
692.0,Low,0,19,1,0,2,missing,False,7.0,False,False,False,False,1,0,True,True,False,False,True,True,False,True,True,False,True,True,True
1204.0,Low,0,15,1,1,1,missing,False,27.0,False,False,False,False,1,0,False,False,False,False,True,True,False,True,False,False,True,True,missing
30.0,Low,0,15,1,1,3,False,False,2.0,False,False,False,False,1,0,True,True,False,False,True,True,False,True,True,False,False,False,True
1015.0,Low,0,9,2,5,1,missing,False,12.0,False,False,False,False,1,0,True,True,False,False,True,True,False,True,True,False,True,True,True
4991.0,High,1,18,1,2,1,missing,False,82.0,False,False,False,False,1,0,False,False,False,True,True,True,False,True,True,False,True,True,True
2861.0,High,1,4,1,5,1,missing,False,76.0,False,False,False,False,1,0,False,False,False,True,True,False,False,False,True,True,False,False,True
3471.0,High,1,3,2,2,5,missing,False,41.0,False,False,False,False,1,0,True,True,False,False,True,True,False,True,False,False,True,True,missing
724.0,Low,0,4,1,2,2,False,False,33.0,False,False,False,False,0,0,True,True,False,False,False,True,False,True,False,False,True,True,missing
741.0,Low,0,12,1,4,3,False,False,24.0,False,False,False,False,1,0,True,True,False,False,True,True,False,True,True,False,True,True,True
1000.0,Low,0,4,1,2,1,missing,False,50.0,False,False,False,False,1,0,True,True,False,True,True,False,False,False,True,True,False,False,True
878.0,Low,0,3,3,1,7,missing,False,9.0,False,False,False,False,1,0,True,True,False,True,False,True,False,True,False,True,True,True,missing
1552.0,Low,0,9,2,8,2,False,False,68.0,False,False,False,False,1,0,True,True,False,False,True,True,False,True,False,False,True,True,missing
3321.0,High,1,6,7,2,19,missing,False,58.0,False,False,False,False,1,0,True,True,False,True,True,True,False,True,False,True,True,True,missing
608.0,Low,0,10,1,3,3,missing,False,15.0,False,False,False,False,1,0,True,True,False,False,False,True,False,True,False,False,True,True,missing
1729.0,Low,0,9,1,1,13,missing,False,27.0,False,False,False,False,1,0,True,True,False,True,False,False,False,True,True,True,True,False,True
1962.0,High,1,6,3,1,17,missing,False,26.0,False,False,False,False,1,0,True,True,True,True,True,True,False,True,False,True,True,True,missing
2099.0,High,1,1,6,1,1,missing,False,50.0,False,False,False,False,1,0,False,False,False,False,False,True,False,True,True,False,True,True,True
1794.0,Low,0,8,1,4,1,missing,False,48.0,False,False,False,False,1,0,True,True,False,True,True,False,False,False,True,False,False,False,True
2513.0,High,1,13,2,1,1,missing,False,21.0,False,False,False,False,1,0,True,True,False,True,True,False,False,False,False,False,False,False,missing
1047.0,Low,0,18,1,2,2,missing,False,62.0,False,False,False,False,1,0,False,False,False,True,True,True,False,True,True,False,False,False,True
2765.0,High,1,13,7,7,3,False,False,53.0,False,False,False,False,1,0,False,False,False,True,True,True,False,True,True,True,True,True,True
1474.0,Low,0,6,1,2,1,missing,False,49.0,False,False,False,False,1,0,True,True,False,True,False,True,False,True,True,True,True,True,True
2011.0,High,1,4,4,1,11,missing,False,22.0,False,False,False,False,1,0,True,True,False,True,True,True,False,True,False,True,True,True,missing
2134.0,High,1,5,6,1,1,missing,False,22.0,False,False,False,False,1,0,True,True,False,False,True,True,False,True,False,False,True,True,missing
1352.0,Low,0,6,2,1,2,missing,False,14.0,False,False,False,False,1,0,True,True,False,False,True,True,False,True,True,False,True,True,True
3743.0,High,1,50,1,4,2,False,False,74.0,False,False,False,False,1,0,True,True,False,True,True,True,False,True,True,True,True,True,True
2673.0,High,1,6,2,2,1,False,False,37.0,False,False,False,False,1,0,True,True,False,True,True,True,False,True,True,True,True,True,True
8888.0,,-1,6,1,1,3,False,False,58.0,False,False,False,False,1,0,True,True,False,False,False,True,False,True,True,False,True,True,True
2187.0,High,1,21,1,0,2,False,False,36.0,False,False,False,False,1,0,False,True,False,True,True,True,False,True,True,True,True,True,True
488.0,Low,0,12,2,7,2,missing,False,13.0,False,False,False,False,0,0,False,False,False,False,False,True,False,True,True,False,True,True,True
638.0,Low,0,9,2,3,2,missing,False,9.0,False,False,False,False,1,0,True,True,False,True,True,True,False,True,True,True,True,True,True
1461.0,Low,0,2,1,1,1,missing,False,6.0,False,False,False,False,1,0,False,False,False,True,True,True,False,True,True,True,True,True,True
66.0,Low,0,4,4,1,1,False,False,59.0,False,False,False,False,0,0,True,True,False,False,False,False,False,False,True,False,False,False,True
71.0,Low,0,8,2,1,1,True,False,26.0,False,False,False,False,0,0,True,True,False,False,False,False,False,False,True,False,False,False,True
1861.0,High,1,7,9,8,10,missing,False,54.0,False,False,False,False,1,0,True,True,False,False,True,True,False,True,True,False,True,True,True
1400.0,Low,0,4,2,4,1,True,False,106.0,False,False,False,False,1,0,True,True,False,False,True,True,False,True,False,False,True,True,missing
1584.0,Low,0,12,3,4,3,False,False,89.0,False,False,False,False,1,0,True,True,False,True,False,True,False,True,True,True,True,True,True
821.0,Low,0,22,1,0,1,False,False,48.0,False,False,False,False,1,0,False,False,False,False,True,True,False,True,True,False,True,True,True
2222.0,High,1,1,6,1,1,missing,False,14.0,False,False,False,False,1,0,True,True,False,False,False,False,False,False,False,False,False,False,missing
1795.0,Low,0,9,1,6,1,missing,False,18.0,False,False,False,False,1,0,False,False,False,True,True,True,False,True,True,True,True,True,True
392.0,Low,0,12,5,0,1,missing,False,21.0,False,False,False,False,1,0,False,False,False,True,True,True,False,True,True,False,True,True,True
1553.0,Low,0,3,4,15,5,True,False,119.0,False,False,False,False,1,0,True,True,False,False,False,False,False,False,True,False,False,False,True
546.0,Low,0,2,3,20,46,missing,False,27.0,False,False,False,False,1,0,True,True,False,False,False,True,False,True,True,False,True,True,True
1706.0,Low,0,5,1,3,1,False,False,128.0,False,False,False,False,1,0,False,True,False,False,True,True,False,True,False,False,True,True,missing
1464.0,Low,0,5,1,3,4,missing,False,51.0,False,False,False,False,1,0,True,True,False,False,True,True,False,True,True,False,True,True,True
1096.0,Low,0,2,1,3,4,False,False,81.0,False,False,False,False,1,0,False,False,False,False,True,True,False,True,False,False,True,True,missing
1188.0,Low,0,6,3,10,2,False,False,35.0,False,False,False,False,1,0,True,True,False,True,True,True,False,True,True,False,True,True,True
1591.0,Low,0,3,1,10,2,missing,False,18.0,False,False,False,False,1,0,False,True,False,False,True,True,False,True,True,False,True,True,True
1486.0,Low,0,6,1,9,3,missing,False,64.0,False,False,False,False,1,0,True,True,False,False,True,True,False,True,True,False,True,True,True
2972.0,High,1,11,4,9,1,False,False,53.0,False,False,False,False,1,0,False,False,False,True,True,True,False,True,True,False,True,True,True
1370.0,Low,0,9,4,1,38,missing,False,43.0,False,False,False,False,1,0,True,True,True,True,True,True,False,True,True,True,True,True,True
4161.0,High,1,7,3,6,2,False,False,30.0,False,False,False,False,1,0,True,True,False,False,False,False,False,False,True,False,False,False,True
1036.0,Low,0,6,6,1,1,False,False,30.0,False,False,False,False,1,0,False,False,False,True,True,True,False,True,False,False,True,True,missing
1066.0,Low,0,4,1,0,6,missing,False,39.0,False,False,False,False,0,0,False,False,False,False,False,False,False,False,False,False,False,False,missing
2440.0,High,1,4,4,1,67,False,False,44.0,False,False,False,False,1,0,True,True,False,True,False,False,False,False,False,True,False,False,missing
5361.0,High,1,3,1,3,3,missing,False,29.0,False,False,False,False,1,0,True,True,False,False,True,False,False,False,False,False,False,False,missing
914.0,Low,0,1,1,12,1,missing,False,6.0,False,False,False,False,1,0,True,True,False,True,False,False,False,False,False,True,False,False,missing
890.0,Low,0,13,2,0,4,False,False,19.0,False,False,False,False,1,0,False,False,False,True,False,True,False,True,True,True,True,True,True
3022.0,High,1,41,1,0,13,False,True,58.0,False,False,False,False,1,0,True,True,False,True,True,True,False,True,False,True,True,True,missing
2469.0,High,1,17,1,7,3,False,False,175.0,False,False,False,False,1,0,False,True,False,False,True,True,False,True,False,False,True,True,missing
2936.0,High,1,6,2,2,17,missing,False,16.0,False,False,False,False,1,0,True,True,False,False,False,True,False,True,False,False,True,True,missing
1035.0,Low,0,2,1,5,6,False,False,7.0,False,False,False,False,1,0,True,True,False,True,False,True,False,True,False,True,True,True,missing
1944.0,High,1,4,4,1,2,False,False,25.0,False,False,False,False,1,0,False,False,False,False,True,True,False,True,True,False,True,True,True
652.0,Low,0,23,1,2,2,missing,False,20.0,False,False,False,False,1,0,False,False,False,True,True,True,False,True,True,True,True,True,True
851.0,Low,0,4,1,3,2,False,False,55.0,False,False,False,False,1,0,False,False,False,False,True,True,False,True,False,False,False,False,missing
1167.0,Low,0,8,14,1,3,False,False,8.0,False,False,False,False,1,0,True,True,False,False,True,False,False,False,False,False,False,False,missing
1765.0,Low,0,5,3,1,2,False,False,61.0,False,False,False,False,1,0,True,True,False,False,True,True,False,True,False,False,True,True,missing
2173.0,High,1,6,4,5,35,missing,False,34.0,False,False,False,False,1,0,True,True,True,False,True,True,False,True,True,False,True,True,True
1461.0,Low,0,9,7,1,34,missing,False,20.0,False,False,False,False,1,0,True,True,False,False,True,True,False,True,True,False,True,True,True
1053.0,Low,0,7,2,1,2,missing,False,6.0,False,False,False,False,1,0,True,True,False,False,False,False,False,False,False,False,False,False,missing
1683.0,Low,0,11,8,1,4,missing,False,28.0,False,False,False,False,1,0,True,True,False,False,False,False,False,False,True,False,False,False,True
304.0,Low,0,4,2,0,1,True,True,87.0,False,False,False,False,1,0,False,False,False,False,False,False,False,False,True,False,False,False,True
973.0,Low,0,11,2,70,1,True,False,66.0,False,False,False,False,1,0,False,True,False,True,False,False,False,False,False,False,False,False,missing
1186.0,Low,0,6,1,11,1,missing,False,11.0,False,False,False,False,1,0,False,False,False,False,False,True,False,True,True,False,True,True,True
675.0,Low,0,5,1,1,1,missing,False,6.0,False,False,False,False,1,0,False,False,False,True,True,False,False,False,False,True,False,False,missing
426.0,Low,0,3,1,0,1,missing,False,15.0,False,False,False,False,1,0,False,False,False,True,False,True,False,True,True,True,False,False,True
2094.0,High,1,8,2,11,3,False,False,237.0,False,False,False,False,1,0,False,True,False,False,False,True,False,True,False,False,False,False,missing
2471.0,High,1,10,3,40,2,False,False,138.0,False,False,False,False,1,0,True,True,False,True,True,True,False,True,True,True,True,True,True
1157.0,Low,0,6,1,0,1,False,False,38.0,False,False,False,False,1,0,False,True,False,True,False,True,False,True,False,True,True,True,missing
2343.0,High,1,1,1,1,2,False,False,20.0,False,False,False,False,1,0,False,False,False,False,False,False,False,False,False,False,False,False,missing
882.0,Low,0,6,5,6,5,False,False,73.0,False,False,False,False,1,0,True,True,False,True,False,False,False,False,True,False,False,False,True
549.0,Low,0,3,1,0,1,True,False,10.0,False,False,False,False,1,0,False,True,False,True,False,True,False,True,False,False,True,True,missing
2039.0,High,1,8,7,6,1,missing,False,18.0,False,False,False,False,1,0,True,True,False,False,False,False,False,True,False,False,True,False,missing
936.0,Low,0,20,3,13,1,True,False,32.0,False,False,False,False,1,0,True,True,False,True,False,True,False,True,False,True,True,True,missing
6970.0,High,1,4,15,5,14,missing,False,76.0,False,False,False,False,1,0,True,True,False,False,True,True,False,True,True,False,True,True,True
274.0,Low,0,1,1,1,3,False,False,18.0,False,False,False,False,1,0,True,True,False,False,False,False,False,False,False,False,False,False,missing
1286.0,Low,0,3,2,1,8,missing,False,20.0,False,False,False,False,1,0,True,True,False,True,True,True,False,True,True,False,True,True,True
2071.0,High,1,5,1,0,1,False,False,121.0,False,False,False,False,1,0,True,True,False,True,False,True,False,True,False,True,True,True,missing
2495.0,High,1,5,1,5,3,False,False,85.0,False,False,False,False,1,0,True,True,False,False,True,True,False,True,True,False,True,True,True
2103.0,High,1,1,1,1,3,False,False,33.0,False,False,False,False,1,0,True,True,False,False,True,True,False,True,True,False,True,True,True
914.0,Low,0,10,1,0,3,False,False,46.0,False,False,False,False,1,0,False,False,False,False,True,False,False,False,False,False,False,False,missing
2860.0,High,1,0,1,1,3,missing,True,30.0,False,False,False,False,1,0,True,True,True,False,False,False,False,False,False,False,False,False,missing
756.0,Low,0,4,11,1,6,missing,False,10.0,False,False,False,False,1,0,True,True,False,False,True,True,False,True,True,False,True,True,True
883.0,Low,0,2,1,1,3,missing,False,29.0,False,False,False,False,1,0,True,True,False,False,True,True,False,True,False,False,True,True,missing
5113.0,High,1,0,1,1,3,missing,True,65.0,False,False,False,False,1,0,True,True,True,False,False,False,False,False,False,False,False,False,missing
3064.0,High,1,4,3,0,6,False,False,400.0,False,False,False,False,1,0,False,True,False,False,False,True,False,True,True,False,True,True,True
1797.0,Low,0,4,3,1,5,missing,False,46.0,False,False,False,False,1,0,True,True,False,False,False,True,False,True,False,False,True,True,missing
1817.0,High,1,10,1,2,1,missing,False,18.0,False,False,False,False,1,0,True,True,False,False,True,True,False,True,True,False,True,True,True
1278.0,Low,0,4,1,4,2,missing,False,30.0,False,False,False,False,1,0,False,False,False,False,False,True,False,True,True,False,True,True,True
945.0,Low,0,7,3,1,12,missing,False,8.0,False,False,False,False,1,0,True,True,False,False,True,True,False,True,True,False,True,True,True
1583.0,Low,0,6,1,0,1,False,False,60.0,False,False,False,False,1,0,False,False,False,True,False,True,False,True,False,True,True,True,missing
2011.0,High,1,0,3,1,3,missing,False,5.0,False,False,False,False,1,0,True,True,True,False,False,False,False,False,False,False,False,False,missing
1520.0,Low,0,2,1,1,1,missing,True,33.0,False,False,False,False,1,0,True,True,True,False,True,True,False,True,True,False,True,True,False
2092.0,High,1,20,4,28,1,False,False,114.0,False,False,False,False,1,0,False,True,False,True,True,True,False,True,True,True,True,True,True
518.0,Low,0,5,1,1,1,missing,False,22.0,False,False,False,False,1,0,False,False,False,False,True,True,False,True,True,False,True,True,False
4243.0,High,1,13,9,35,16,True,False,107.0,False,False,False,False,1,0,True,True,True,True,True,True,False,True,True,True,True,True,True
2119.0,High,1,8,4,1,1,missing,False,10.0,False,False,False,False,1,0,False,False,False,True,False,False,False,True,True,True,True,False,True
3836.0,High,1,6,3,5,13,missing,False,93.0,False,False,False,False,1,0,True,True,True,False,True,True,False,True,False,False,True,True,missing
1887.0,High,1,2,1,1,3,missing,False,32.0,False,False,False,False,1,0,True,True,False,False,True,True,False,True,False,False,True,True,missing
2464.0,High,1,5,3,1,2,False,False,40.0,False,False,False,False,1,0,True,True,False,False,True,False,False,False,False,False,False,False,missing
3697.0,High,1,7,4,3,28,missing,False,124.0,False,False,False,False,1,0,True,True,False,True,True,True,False,True,False,True,True,True,missing
618.0,Low,0,2,1,1,1,missing,False,5.0,False,False,False,False,1,0,False,False,False,True,True,False,False,False,True,True,False,False,True
639.0,Low,0,5,4,1,81,missing,False,36.0,False,False,False,False,1,0,True,True,True,False,False,True,False,True,False,False,True,True,missing
1544.0,Low,0,2,3,6,2,False,False,48.0,False,False,False,False,1,0,True,True,False,True,False,True,False,True,True,True,True,True,True
6058.0,High,1,3,2,1,2,missing,False,87.0,False,False,False,False,1,0,True,True,True,True,True,True,False,True,True,False,True,True,True
1246.0,Low,0,4,1,9,2,False,False,66.0,False,False,False,False,1,0,True,True,False,True,False,True,False,True,False,True,True,True,missing
1131.0,Low,0,17,1,5,3,False,False,39.0,False,False,False,False,1,0,True,True,False,True,True,False,False,False,True,True,False,False,True
611.0,Low,0,6,3,3,1,missing,False,24.0,False,False,False,False,1,0,False,False,False,True,True,True,False,True,True,False,True,True,True
1378.0,Low,0,13,2,4,6,False,False,49.0,False,False,False,False,1,0,True,True,False,True,True,True,False,True,True,True,True,True,True
3713.0,High,1,2,1,1,2,missing,False,35.0,False,False,False,False,0,0,True,True,False,False,False,False,False,False,False,False,False,False,missing
1218.0,Low,0,5,1,5,3,missing,False,33.0,False,False,False,False,1,0,True,True,False,True,False,False,False,False,True,True,False,False,True
609.0,Low,0,2,1,1,4,missing,False,22.0,False,False,False,False,1,0,True,True,False,False,False,True,False,True,False,False,True,True,missing
2404.0,High,1,10,8,1,5,False,False,127.0,False,False,False,False,1,0,True,True,False,True,True,True,False,True,False,True,True,True,missing
425.0,Low,0,2,1,3,1,missing,False,6.0,False,False,False,False,1,0,False,False,False,False,True,False,False,False,False,False,False,False,missing
608.0,Low,0,7,1,0,2,missing,False,16.0,False,False,False,False,1,0,False,False,False,False,True,True,False,True,True,False,True,True,True
2865.0,High,1,7,1,1,13,False,False,204.0,False,False,False,False,1,0,True,True,False,False,False,True,False,True,False,False,True,True,missing
762.0,Low,0,1,3,6,1,missing,False,12.0,False,False,False,False,1,0,True,True,False,False,False,False,False,False,False,False,False,False,missing
2679.0,High,1,4,1,1,4,missing,False,8.0,False,False,False,False,1,0,False,False,False,False,True,True,False,True,True,False,True,True,True
457.0,Low,0,10,1,1,1,missing,False,6.0,False,False,False,False,1,0,False,False,False,True,True,True,False,True,True,True,True,True,True
241.0,Low,0,9,1,1,1,missing,False,20.0,False,False,False,False,1,0,False,False,False,True,False,False,False,True,True,True,True,False,True
769.0,Low,0,3,1,1,1,missing,False,15.0,False,False,False,False,1,0,False,False,False,False,True,True,False,True,False,False,True,True,missing
462.0,Low,0,11,1,1,2,missing,False,13.0,False,False,False,False,1,0,False,False,False,True,True,True,False,True,True,True,True,True,True
1095.0,Low,0,12,6,2,4,missing,False,4.0,False,False,False,False,1,0,False,False,False,False,True,True,False,True,True,False,True,False,False
1075.0,Low,0,9,3,1,4,False,False,8.0,False,False,False,False,1,0,True,True,True,True,True,True,False,True,True,True,True,True,True
1050.0,Low,0,2,4,3,1,False,False,13.0,False,False,False,False,1,0,False,False,False,True,False,False,False,False,True,True,False,False,True
972.0,Low,0,4,7,1,3,missing,False,26.0,False,False,False,False,1,0,True,True,True,False,True,True,False,True,True,False,True,True,True
697.0,Low,0,11,1,0,2,False,False,36.0,False,False,False,False,1,0,True,True,False,True,True,True,False,True,True,False,True,True,True
3318.0,High,1,2,2,3,3,False,False,67.0,False,False,False,False,1,0,True,True,False,False,True,True,False,True,True,False,False,False,True
2496.0,High,1,2,2,1,2,missing,False,36.0,False,False,False,False,1,0,True,True,False,False,True,False,False,True,False,False,True,False,missing
1338.0,Low,0,2,1,5,2,missing,False,16.0,False,False,False,False,1,0,True,True,False,True,True,True,False,True,False,False,True,True,missing
2737.0,High,1,10,1,15,1,missing,False,143.0,False,False,False,False,1,0,False,True,False,True,True,True,False,True,False,True,True,True,missing
2293.0,High,1,21,5,66,2,False,False,106.0,False,False,False,False,1,0,False,True,False,True,True,True,False,True,True,True,True,True,True
2965.0,High,1,4,1,3,4,False,False,33.0,False,False,False,False,1,0,True,True,True,False,False,False,False,True,False,False,True,False,missing
730.0,Low,0,13,2,0,2,missing,False,24.0,False,False,False,False,0,0,True,True,False,True,False,True,False,True,True,False,True,True,True
1083.0,Low,0,11,3,15,2,missing,False,69.0,False,False,False,False,1,0,True,True,False,True,True,True,False,True,True,True,True,True,True
1979.0,High,1,4,4,5,4,missing,False,34.0,False,False,False,False,1,0,True,True,False,False,True,True,False,True,False,False,True,True,missing
851.0,Low,0,5,1,9,2,missing,False,58.0,False,False,False,False,1,0,True,True,False,True,False,True,False,True,True,True,True,True,True
2009.0,High,1,1,1,1,2,missing,False,87.0,False,False,False,False,0,0,True,True,False,False,False,False,False,False,False,False,False,False,missing
457.0,Low,0,4,3,5,9,False,False,18.0,False,False,False,False,1,0,True,True,False,False,True,True,False,True,True,False,True,True,True
3273.0,High,1,10,1,10,2,False,False,222.0,False,False,False,False,1,0,True,True,False,True,True,True,False,True,True,True,True,True,True
2617.0,High,1,5,3,17,1,missing,False,26.0,False,False,False,False,1,0,True,True,False,False,True,True,False,True,False,False,True,True,missing
833.0,Low,0,10,7,1,1,False,True,29.0,False,False,False,False,0,0,False,False,False,False,True,True,False,True,True,False,True,True,True
1957.0,High,1,4,3,7,3,True,False,32.0,False,False,False,False,1,0,True,True,True,False,False,True,False,True,True,False,True,True,True
1337.0,Low,0,27,2,16,2,False,False,95.0,False,False,False,False,1,0,False,True,False,False,True,True,False,True,False,False,False,False,missing
1643.0,Low,0,1,1,7,2,missing,False,49.0,False,False,False,False,1,0,True,True,False,False,False,True,False,True,False,False,True,True,missing
3620.0,High,1,10,2,6,2,missing,False,49.0,False,False,False,False,1,0,True,True,False,True,True,True,False,True,True,True,True,True,True
1169.0,Low,0,7,4,1,6,missing,False,15.0,False,False,False,False,1,0,True,True,False,True,True,True,False,True,True,False,True,True,True
1612.0,Low,0,2,2,0,1,missing,False,91.0,False,False,False,False,1,0,True,True,False,False,False,True,False,True,False,False,True,True,missing
3103.0,High,1,6,2,4,51,missing,False,80.0,False,False,False,False,1,0,False,False,True,False,True,True,False,True,True,False,True,True,True
2282.0,High,1,23,10,5,2,missing,False,57.0,False,False,False,False,1,0,True,True,False,True,True,True,False,True,True,True,True,True,True
1113.0,Low,0,21,5,8,2,False,False,23.0,False,False,False,False,1,0,True,True,False,True,True,True,False,True,True,True,True,True,True
2488.0,High,1,4,3,1,5,missing,False,11.0,False,False,False,False,0,0,True,True,False,False,False,False,False,False,False,False,False,False,missing
953.0,Low,0,7,2,0,3,False,False,45.0,False,False,False,False,1,0,False,False,False,False,False,True,False,True,True,False,True,True,True
2771.0,High,1,4,1,3,1,missing,False,75.0,False,False,False,False,1,0,True,True,False,False,True,True,False,True,True,False,True,True,False
365.0,Low,0,1,2,0,2,missing,False,5.0,False,False,False,False,1,0,False,False,False,False,False,False,False,False,False,False,False,False,missing
1219.0,Low,0,2,1,5,2,False,False,46.0,False,False,False,False,1,0,True,True,False,False,True,True,False,True,True,False,True,True,True
959.0,Low,0,6,2,2,4,missing,False,3.0,False,False,False,False,1,0,True,True,False,True,True,True,False,True,True,True,True,True,True
2068.0,High,1,6,4,1,2,False,False,28.0,False,False,False,False,1,0,True,True,False,False,True,True,False,True,False,False,True,True,missing
943.0,Low,0,1,3,9,2,True,False,61.0,False,False,False,False,1,0,False,False,False,False,False,True,False,True,False,False,True,True,missing
2885.0,High,1,4,1,1,2,missing,False,73.0,False,False,False,False,1,0,True,True,False,True,True,False,False,False,False,True,False,False,missing
731.0,Low,0,0,2,1,2,missing,True,40.0,False,False,False,False,1,0,True,True,False,False,False,False,False,False,False,False,False,False,missing
1338.0,Low,0,3,1,1,2,False,False,16.0,False,False,False,False,1,0,True,True,False,False,True,True,False,True,True,False,True,True,True
1308.0,Low,0,4,1,4,2,False,False,30.0,False,False,False,False,1,0,True,True,False,False,True,True,False,True,False,False,True,True,missing
2237.0,High,1,2,1,1,23,False,False,26.0,False,False,False,False,1,0,True,True,False,False,False,False,False,False,False,False,False,False,missing
943.0,Low,0,2,2,1,1,missing,False,52.0,False,False,False,False,1,0,False,False,False,False,False,True,False,True,False,False,True,True,missing
2130.0,High,1,3,2,23,85,missing,False,80.0,False,False,False,False,1,0,True,True,True,False,True,True,False,True,True,False,True,True,True
457.0,Low,0,4,1,1,3,False,False,45.0,False,False,False,False,1,0,True,True,False,False,True,True,False,True,True,False,True,True,False
1035.0,Low,0,3,1,1,23,missing,False,100.0,False,False,False,False,1,0,False,False,False,True,False,False,False,True,False,True,True,False,missing
2664.0,High,1,9,2,0,5,False,False,260.0,False,False,False,False,1,0,True,True,False,False,True,True,False,True,True,False,True,True,True
975.0,Low,0,5,1,4,3,False,False,48.0,False,False,False,False,1,0,True,True,False,False,True,True,False,True,True,False,True,True,False
694.0,Low,0,2,2,18,2,missing,False,66.0,False,False,False,False,1,0,True,True,False,True,True,True,False,True,False,True,True,True,missing
812.0,Low,0,16,5,0,1,missing,False,33.0,False,False,False,False,1,0,True,True,False,True,True,True,False,True,True,False,True,True,True
1704.0,Low,0,3,1,0,2,False,False,10.0,False,False,False,False,1,0,False,False,False,True,False,False,False,False,True,True,False,False,True
1242.0,Low,0,4,1,6,2,False,False,90.0,False,False,False,False,1,0,False,False,False,True,True,True,False,True,True,True,True,False,True
2718.0,High,1,1,1,1,2,missing,False,81.0,False,False,False,False,1,0,True,True,False,True,False,False,False,False,False,True,False,False,missing
4362.0,High,1,4,2,2,2,False,False,103.0,False,False,False,False,1,0,True,True,False,True,True,True,False,True,True,True,True,True,True
851.0,Low,0,1,1,4,1,missing,False,23.0,False,False,False,False,1,0,True,True,False,False,True,True,False,True,True,False,True,True,True
2374.0,High,1,0,1,1,3,missing,True,40.0,False,False,False,False,1,0,True,True,False,False,False,False,False,False,False,False,False,False,missing
884.0,Low,0,2,3,23,5,missing,False,34.0,False,False,False,False,1,0,True,True,False,False,True,True,False,True,False,False,True,True,missing
1247.0,Low,0,3,5,1,2,missing,False,16.0,False,False,False,False,1,0,True,True,False,False,True,True,False,True,True,False,True,True,True
2616.0,High,1,3,1,2,6,missing,False,15.0,False,False,False,False,1,0,False,False,False,True,True,True,False,True,True,True,True,True,True
3516.0,High,1,9,1,25,2,missing,False,317.0,False,False,False,False,1,0,False,False,False,False,True,True,False,True,True,False,True,True,True
1280.0,Low,0,3,4,2,2,missing,False,11.0,False,False,False,False,1,0,True,True,False,False,True,True,False,True,False,False,True,True,missing
6057.0,High,1,3,9,2,4,False,False,74.0,False,False,False,False,1,0,True,True,False,False,True,True,False,True,False,False,True,False,missing
3957.0,High,1,0,1,1,2,missing,True,30.0,False,False,False,False,1,0,True,True,True,False,False,False,False,False,False,False,False,False,missing
