protocolSection_identificationModule_nctId,primary_study_duration_days,study_duration_days,primary_eq_bins,study_eq_bins,study_eq_labels,primary_eq_labels,number_of_conditions,number_of_groups,age_group,num_locations,location,num_inclusion,num_exclusion,number_of_intervention_types,sponsor_type,intervention_model,resp_party,has_dmc,allocation,masking,enroll_count,healthy_vol,treatment_purpose,diagnostic_purpose,prevention_purpose,supportive_purpose,procedure_intervention,device_intervention,behavioral_intervention,drug_intervention,radiation_intervention,biological_intervention,os_outcome_measure,dor_outcome_measure,ae_outcome_measure,primary_max_days,secondary_max_days,survival_5yr_relative,phase_PHASE1_PHASE2,phase_PHASE2_PHASE3,phase_PHASE2
NCT01435122,1905,2303.0,"(1127.0, 4695.0]","(1413.0, 4722.0]",1,1,1,1,1,2,0,25.0,35.0,1,0.0,0.0,1.0,1.0,1.0,0.0,30.0,False,1,0,0,0,0,0,0,0,0,0,1,0,1,1080.0,720.0,0.68,False,False,True
NCT02607553,183,245.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,1,1,1,1,0,23.0,27.0,1,1.0,0.0,1.0,0.0,1.0,0.0,2.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,56.0,,0.175,False,False,True
NCT02529852,2553,2553.0,"(1127.0, 4695.0]","(1413.0, 4722.0]",1,1,1,1,1,1,0,14.0,25.0,6,0.0,0.0,1.0,0.0,1.0,0.0,59.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,21.0,126.0,0.83,True,False,False
NCT01706458,1484,2642.0,"(1127.0, 4695.0]","(1413.0, 4722.0]",1,1,1,2,1,1,0,35.0,34.0,2,0.0,1.0,1.0,1.0,1.0,0.0,18.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,360.0,360.0,0.175,False,False,True
NCT01740323,1183,1183.0,"(1127.0, 4695.0]","(-0.001, 1413.0]",0,1,1,2,1,1,0,1.0,1.0,2,0.0,1.0,2.0,1.0,1.0,2.0,30.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,42.0,42.0,0.99,False,False,True
NCT03206918,463,1281.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,2,1,1,16,1,18.0,20.0,1,1.0,0.0,1.0,1.0,1.0,0.0,91.0,False,1,0,0,0,0,0,0,0,0,0,0,1,1,365.0,1277.5,0.83,False,False,True
NCT01506596,944,1461.0,"(-0.001, 1127.0]","(1413.0, 4722.0]",1,0,3,1,1,9,0,15.0,31.0,1,0.0,0.0,1.0,0.0,1.0,0.0,42.0,False,1,0,0,0,0,0,0,0,0,0,1,1,0,84.0,960.0,0.65,False,False,True
NCT01527487,822,1491.0,"(-0.001, 1127.0]","(1413.0, 4722.0]",1,0,1,2,1,15,0,44.0,27.0,3,0.0,1.0,1.0,1.0,1.0,0.0,76.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,126.0,1290.0,0.99,False,False,True
NCT02365818,1156,1340.0,"(1127.0, 4695.0]","(-0.001, 1413.0]",0,1,1,1,1,17,0,27.0,17.0,1,1.0,0.0,1.0,1.0,1.0,0.0,66.0,False,1,0,0,0,0,0,0,0,0,0,1,0,0,540.0,720.0,0.68,False,False,True
NCT01498978,1849,2539.0,"(1127.0, 4695.0]","(1413.0, 4722.0]",1,1,4,1,1,2,0,22.0,17.0,2,0.0,0.0,0.0,1.0,1.0,0.0,10.0,False,1,0,0,0,0,0,0,0,0,0,1,0,1,1825.0,1825.0,0.175,False,False,True
NCT01434394,1157,2011.0,"(1127.0, 4695.0]","(1413.0, 4722.0]",1,1,4,2,1,1,1,15.0,23.0,1,0.0,1.0,0.0,1.0,1.0,0.0,243.0,False,1,0,0,0,0,0,0,0,0,0,1,0,1,180.0,1825.0,0.99,False,True,False
NCT02346526,1644,2071.0,"(1127.0, 4695.0]","(1413.0, 4722.0]",1,1,3,1,1,1,0,28.0,25.0,5,0.0,0.0,0.0,1.0,1.0,0.0,22.0,False,1,0,0,0,0,0,0,0,0,0,1,0,0,60.0,1825.0,0.175,False,False,True
NCT02567851,712,1339.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,1,1,2,12,1,21.0,24.0,1,0.0,0.0,1.0,0.0,1.0,0.0,38.0,False,1,0,0,0,0,0,0,0,0,0,1,0,0,90.0,1825.0,0.68,False,False,True
NCT05370521,445,473.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,1,2,1,21,0,5.0,12.0,2,1.0,1.0,1.0,1.0,1.0,3.0,27.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,84.0,84.0,0.68,False,False,True
NCT03103724,1499,1499.0,"(1127.0, 4695.0]","(1413.0, 4722.0]",1,1,1,1,1,1,1,21.0,22.0,1,0.0,0.0,1.0,0.0,1.0,0.0,68.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,90.0,730.0,0.99,False,False,True
NCT01530997,998,2824.0,"(-0.001, 1127.0]","(1413.0, 4722.0]",1,0,3,1,1,5,0,17.0,8.0,3,0.0,0.0,1.0,1.0,1.0,0.0,45.0,False,1,0,0,0,0,0,0,0,0,0,1,0,0,960.0,1590.0,0.99,False,False,True
NCT01671319,670,670.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,1,1,1,1,0,22.0,10.0,1,0.0,0.0,1.0,1.0,1.0,0.0,42.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,70.0,70.0,0.99,False,False,True
NCT01876446,1419,2370.0,"(1127.0, 4695.0]","(1413.0, 4722.0]",1,1,1,1,1,3,0,18.0,17.0,3,0.0,0.0,1.0,1.0,1.0,0.0,38.0,False,1,0,0,0,0,0,0,0,0,0,1,1,1,126.0,1095.0,0.99,False,False,True
NCT01871805,389,1431.0,"(-0.001, 1127.0]","(1413.0, 4722.0]",1,0,1,2,1,42,2,7.0,6.0,1,1.0,1.0,1.0,1.0,0.0,0.0,134.0,False,1,0,0,0,0,0,0,0,0,0,1,1,1,1358.0,1988.0,0.99,True,False,False
NCT02053376,1467,1594.0,"(1127.0, 4695.0]","(1413.0, 4722.0]",1,1,1,1,1,1,0,26.0,44.0,1,0.0,0.0,2.0,1.0,1.0,0.0,43.0,True,1,0,0,0,0,0,0,0,0,0,1,0,0,1460.0,1460.0,0.99,False,False,True
NCT01294618,0,915.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,1,1,1,1,1,18.0,31.0,1,0.0,0.0,1.0,1.0,0.0,0.0,60.0,False,1,0,0,0,0,0,0,0,0,0,1,0,0,720.0,720.0,0.65,False,False,True
NCT02649361,934,934.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,1,2,1,18,1,12.0,24.0,2,1.0,1.0,1.0,0.0,1.0,4.0,164.0,False,1,0,0,0,0,0,0,0,0,0,1,0,0,720.0,720.0,0.99,False,False,True
NCT02316002,1348,2871.0,"(1127.0, 4695.0]","(1413.0, 4722.0]",1,1,1,1,1,1,0,23.0,38.0,1,0.0,0.0,1.0,1.0,1.0,0.0,51.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,1095.0,,0.99,False,False,True
NCT02300987,1091,1091.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,1,2,2,7,2,6.0,8.0,2,1.0,2.0,1.0,0.0,1.0,3.0,10.0,False,1,0,0,0,0,0,0,0,0,0,1,0,0,720.0,810.0,0.68,False,False,True
NCT01577173,1065,1065.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,1,2,1,0,2,14.0,17.0,2,1.0,1.0,1.0,1.0,1.0,0.0,122.0,False,1,0,0,0,0,0,0,0,0,0,1,0,1,720.0,720.0,0.99,False,False,True
NCT02491983,1614,1614.0,"(1127.0, 4695.0]","(1413.0, 4722.0]",1,1,1,2,1,48,1,13.0,17.0,3,0.0,1.0,1.0,0.0,1.0,0.0,486.0,False,1,0,0,0,0,0,0,0,0,0,1,0,1,364.0,364.0,0.99,False,False,True
NCT01443078,1278,1278.0,"(1127.0, 4695.0]","(-0.001, 1413.0]",0,1,1,1,1,5,0,20.0,20.0,6,0.0,0.0,1.0,1.0,1.0,0.0,42.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,730.0,730.0,0.99,False,False,True
NCT02918162,1921,1921.0,"(1127.0, 4695.0]","(1413.0, 4722.0]",1,1,2,1,1,4,0,26.0,28.0,2,0.0,0.0,2.0,1.0,1.0,0.0,49.0,False,1,0,0,0,0,0,0,0,0,0,1,0,0,1020.0,1825.0,0.175,False,False,True
NCT03287674,966,966.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,1,1,1,1,1,15.0,13.0,6,0.0,0.0,2.0,1.0,1.0,0.0,7.0,False,1,0,0,0,0,0,0,0,0,0,1,0,1,360.0,1095.0,0.68,True,False,False
NCT03082144,483,697.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,1,2,1,1,1,7.0,4.0,3,0.0,1.0,0.0,1.0,1.0,0.0,53.0,False,1,0,0,0,0,0,0,0,0,0,1,0,1,28.0,210.0,0.68,False,False,True
NCT04948697,895,895.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,1,2,1,25,1,8.0,14.0,3,1.0,1.0,1.0,1.0,1.0,0.0,94.0,False,1,0,0,0,0,0,0,0,0,0,1,1,1,720.0,720.0,0.175,False,False,True
NCT02056756,518,3226.0,"(-0.001, 1127.0]","(1413.0, 4722.0]",1,0,1,1,1,3,1,30.0,11.0,1,0.0,0.0,1.0,1.0,1.0,0.0,63.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,365.0,365.0,0.598,True,False,False
NCT02614495,949,949.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,1,1,1,2,1,19.0,31.0,1,1.0,0.0,1.0,0.0,1.0,0.0,66.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,480.0,480.0,0.175,False,False,True
NCT02471716,1795,1795.0,"(1127.0, 4695.0]","(1413.0, 4722.0]",1,1,2,2,1,12,2,6.0,13.0,1,1.0,1.0,1.0,1.0,0.0,0.0,66.0,False,1,0,0,0,0,0,0,0,0,0,0,1,1,364.0,364.0,0.68,True,False,False
NCT03065400,1079,1079.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,4,1,1,3,0,17.0,38.0,1,0.0,0.0,2.0,1.0,1.0,0.0,10.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,126.0,126.0,0.68,False,False,True
NCT02296996,1157,1157.0,"(1127.0, 4695.0]","(-0.001, 1413.0]",0,1,1,1,1,1,1,29.0,30.0,1,0.0,0.0,0.0,0.0,1.0,0.0,25.0,False,1,0,0,0,0,0,0,0,0,0,1,0,1,180.0,730.0,0.94,False,False,True
NCT01637961,730,1655.0,"(-0.001, 1127.0]","(1413.0, 4722.0]",1,0,2,1,1,50,0,28.0,21.0,2,0.0,0.0,1.0,1.0,1.0,0.0,23.0,False,1,0,0,0,0,0,0,0,0,0,1,0,1,1800.0,1825.0,0.65,False,False,True
NCT01831973,839,1544.0,"(-0.001, 1127.0]","(1413.0, 4722.0]",1,0,1,1,1,5,1,18.0,20.0,1,1.0,0.0,1.0,0.0,1.0,0.0,18.0,False,1,0,0,0,0,0,0,0,0,0,1,0,1,180.0,1095.0,0.175,False,False,True
NCT02301988,897,897.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,1,2,1,42,2,10.0,10.0,3,1.0,1.0,1.0,1.0,1.0,2.0,151.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,98.0,168.0,0.99,False,False,True
NCT02545556,366,366.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,1,2,1,1,1,10.0,2.0,1,0.0,1.0,1.0,1.0,1.0,0.0,60.0,False,1,0,0,0,0,0,0,0,0,0,1,0,1,365.0,1095.0,0.175,True,False,False
NCT04813016,425,426.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,1,4,1,1,1,3.0,5.0,4,0.0,1.0,0.0,1.0,1.0,2.0,100.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,,0.68,False,True,False
NCT01653574,549,549.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,1,1,1,1,1,15.0,20.0,1,0.0,0.0,0.0,1.0,1.0,0.0,28.0,False,1,0,0,0,0,0,0,0,0,0,1,0,1,56.0,56.0,0.99,False,False,True
NCT02130323,689,828.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,1,2,1,1,0,5.0,11.0,2,0.0,1.0,1.0,0.0,1.0,2.0,22.0,True,1,0,0,0,0,0,0,0,0,0,0,0,1,180.0,180.0,0.175,False,True,False
NCT01840007,1367,1541.0,"(1127.0, 4695.0]","(1413.0, 4722.0]",1,1,1,1,1,2,1,5.0,1.0,1,0.0,0.0,1.0,0.0,1.0,0.0,20.0,False,1,0,0,0,0,0,0,0,0,0,1,0,0,180.0,,0.94,False,False,True
NCT02155465,1218,1218.0,"(1127.0, 4695.0]","(-0.001, 1413.0]",0,1,1,1,1,6,0,17.0,14.0,2,0.0,0.0,1.0,1.0,1.0,0.0,22.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,365.0,730.0,0.99,True,False,False
NCT03399552,1857,1857.0,"(1127.0, 4695.0]","(1413.0, 4722.0]",1,1,1,1,1,7,0,18.0,51.0,2,0.0,0.0,1.0,1.0,1.0,0.0,15.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,1095.0,,0.68,True,False,False
NCT03623750,629,1257.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,1,1,1,4,1,23.0,33.0,3,0.0,0.0,1.0,1.0,1.0,0.0,23.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,1080.0,1080.0,0.99,True,False,False
NCT01630083,2387,2387.0,"(1127.0, 4695.0]","(1413.0, 4722.0]",1,1,3,3,1,48,1,12.0,8.0,4,1.0,1.0,1.0,1.0,1.0,0.0,252.0,False,1,0,0,0,0,0,0,0,0,0,1,1,1,1791.0,1788.0,0.175,False,False,True
NCT03416244,1367,1367.0,"(1127.0, 4695.0]","(-0.001, 1413.0]",0,1,8,2,1,1,1,35.0,53.0,2,0.0,1.0,1.0,1.0,0.0,0.0,66.0,False,1,0,0,0,0,0,0,0,0,0,1,1,1,1080.0,1080.0,0.68,False,False,True
NCT01782963,1371,1736.0,"(1127.0, 4695.0]","(1413.0, 4722.0]",1,1,1,1,1,6,0,3.0,13.0,3,0.0,0.0,0.0,1.0,1.0,0.0,50.0,False,1,0,0,0,0,0,0,0,0,0,1,0,1,730.0,1825.0,0.598,False,False,True
NCT03536039,1096,1461.0,"(-0.001, 1127.0]","(1413.0, 4722.0]",1,0,1,1,1,1,1,15.0,14.0,6,0.0,0.0,2.0,1.0,1.0,0.0,28.0,False,1,0,0,0,0,0,0,0,0,0,1,1,0,126.0,540.0,0.83,False,False,True
NCT03778294,1190,1704.0,"(1127.0, 4695.0]","(1413.0, 4722.0]",1,1,2,1,1,2,0,8.0,13.0,8,0.0,0.0,1.0,1.0,1.0,0.0,43.0,False,1,0,0,0,0,0,0,0,0,0,1,0,1,360.0,1825.0,0.326,False,False,True
NCT02805179,1232,1518.0,"(1127.0, 4695.0]","(1413.0, 4722.0]",1,1,1,1,1,1,0,11.0,13.0,2,0.0,0.0,1.0,1.0,1.0,0.0,26.0,False,1,0,0,0,0,0,0,0,0,0,1,0,0,780.0,780.0,0.68,False,False,True
NCT02940496,2434,2434.0,"(1127.0, 4695.0]","(1413.0, 4722.0]",1,1,11,2,1,1,0,34.0,36.0,4,0.0,1.0,1.0,0.0,0.0,0.0,12.0,False,1,0,0,0,0,0,0,0,0,0,1,1,1,730.0,730.0,0.175,False,False,True
NCT01294202,762,1218.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,1,1,1,8,0,11.0,22.0,1,1.0,0.0,1.0,0.0,1.0,0.0,26.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,120.0,180.0,0.68,False,False,True
NCT03825510,1775,1775.0,"(1127.0, 4695.0]","(1413.0, 4722.0]",1,1,2,1,1,1,0,13.0,12.0,1,0.0,0.0,0.0,1.0,1.0,0.0,3.0,False,1,0,0,0,0,0,0,0,0,0,1,0,0,720.0,720.0,0.99,False,False,True
NCT01485848,820,820.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,1,2,1,15,0,5.0,19.0,2,1.0,1.0,1.0,0.0,1.0,0.0,49.0,False,1,0,0,0,0,0,0,0,0,0,1,1,1,210.0,540.0,0.68,False,False,True
NCT05152173,407,407.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,1,2,1,43,0,10.0,12.0,2,1.0,1.0,1.0,1.0,1.0,2.0,177.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,57.0,57.0,0.68,False,False,True
NCT03590119,1492,1492.0,"(1127.0, 4695.0]","(1413.0, 4722.0]",1,1,2,2,1,3,1,17.0,26.0,1,0.0,1.0,2.0,1.0,1.0,1.0,26.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,180.0,0.175,False,True,False
NCT01666314,388,1473.0,"(-0.001, 1127.0]","(1413.0, 4722.0]",1,0,1,8,1,1,0,9.0,6.0,3,1.0,1.0,1.0,0.0,1.0,4.0,137.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,28.0,1168.0,0.175,True,False,False
NCT02216656,215,215.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,1,5,1,1,1,3.0,9.0,5,1.0,1.0,1.0,0.0,1.0,3.0,201.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,21.0,21.0,0.175,False,False,True
NCT01386580,1249,1249.0,"(1127.0, 4695.0]","(-0.001, 1413.0]",0,1,5,4,1,10,2,49.0,24.0,4,1.0,0.0,1.0,0.0,0.0,0.0,84.0,False,1,0,0,0,0,0,0,0,0,0,0,1,0,480.0,480.0,0.99,True,False,False
NCT04068896,1436,1545.0,"(1127.0, 4695.0]","(1413.0, 4722.0]",1,1,11,7,1,20,0,11.0,8.0,7,1.0,2.0,1.0,0.0,1.0,4.0,90.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,84.0,133.0,0.99,True,False,False
NCT03989336,515,1082.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,1,2,1,1,1,15.0,7.0,4,0.0,1.0,0.0,1.0,1.0,1.0,84.0,False,1,0,0,0,0,0,0,0,0,0,1,0,1,720.0,720.0,0.68,False,False,True
NCT04534218,1153,1153.0,"(1127.0, 4695.0]","(-0.001, 1413.0]",0,1,2,1,1,3,1,18.0,43.0,4,0.0,0.0,1.0,1.0,1.0,0.0,49.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,120.0,,0.68,False,False,True
NCT02849353,365,1095.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,1,2,1,1,1,5.0,3.0,2,0.0,1.0,1.0,1.0,1.0,0.0,30.0,False,1,0,0,0,0,0,0,0,0,0,1,0,0,90.0,1095.0,0.68,True,False,False
NCT01448096,2900,2900.0,"(1127.0, 4695.0]","(1413.0, 4722.0]",1,1,1,1,1,1,1,11.0,14.0,2,0.0,0.0,0.0,0.0,1.0,0.0,33.0,False,1,0,0,0,0,0,0,0,0,0,1,0,1,730.0,730.0,0.83,False,False,True
NCT01776411,1155,1576.0,"(1127.0, 4695.0]","(1413.0, 4722.0]",1,1,1,1,1,21,1,13.0,16.0,1,1.0,0.0,1.0,0.0,1.0,0.0,49.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,730.0,,0.68,True,False,False
NCT01563354,2369,2369.0,"(1127.0, 4695.0]","(1413.0, 4722.0]",1,1,1,3,1,36,1,7.0,8.0,3,1.0,0.0,1.0,1.0,1.0,0.0,124.0,False,1,0,0,0,0,0,0,0,0,0,0,1,0,270.0,2070.0,0.99,False,False,True
NCT02835924,792,1157.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,1,3,1,1,1,25.0,38.0,1,0.0,1.0,1.0,0.0,1.0,0.0,299.0,False,1,0,0,0,0,0,0,0,0,0,1,0,0,900.0,900.0,0.175,False,False,True
NCT03075826,1842,1842.0,"(1127.0, 4695.0]","(1413.0, 4722.0]",1,1,1,1,1,1,0,13.0,9.0,1,0.0,0.0,1.0,1.0,1.0,0.0,22.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,336.0,700.0,0.68,False,False,True
NCT03365297,415,415.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,1,1,1,1,1,13.0,7.0,1,0.0,0.0,2.0,0.0,1.0,0.0,11.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,90.0,120.0,0.175,False,False,True
NCT03046953,990,1351.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,2,1,2,1,1,27.0,0.0,1,0.0,0.0,1.0,0.0,1.0,0.0,34.0,False,1,0,0,0,0,0,0,0,0,0,1,1,1,224.0,730.0,0.83,False,False,True
NCT01523834,1065,2251.0,"(-0.001, 1127.0]","(1413.0, 4722.0]",1,0,1,1,1,10,1,24.0,16.0,1,0.0,0.0,1.0,1.0,1.0,0.0,35.0,False,1,0,0,0,0,0,0,0,0,0,1,0,0,180.0,1080.0,0.83,False,False,True
NCT02340975,1490,1490.0,"(1127.0, 4695.0]","(1413.0, 4722.0]",1,1,1,6,1,28,2,5.0,4.0,6,1.0,1.0,1.0,0.0,1.0,0.0,114.0,False,1,0,0,0,0,0,0,0,0,0,1,1,1,1460.0,1460.0,0.175,True,False,False
NCT01404650,1158,1158.0,"(1127.0, 4695.0]","(-0.001, 1413.0]",0,1,1,1,1,8,0,15.0,16.0,1,0.0,0.0,1.0,0.0,1.0,0.0,25.0,False,1,0,0,0,0,0,0,0,0,0,1,0,1,1460.0,1460.0,0.68,False,False,True
NCT01751308,880,1095.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,1,5,0,13,2,13.0,10.0,1,1.0,0.0,1.0,0.0,0.0,0.0,39.0,False,1,0,0,0,0,0,0,0,0,0,1,1,1,84.7,784.6999999999999,0.68,True,False,False
NCT02338245,507,605.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,1,2,1,19,1,6.0,14.0,3,0.0,1.0,1.0,0.0,1.0,0.0,200.0,False,1,0,0,0,0,0,0,0,0,0,1,1,1,84.0,730.0,0.99,False,False,True
NCT02348528,1479,1479.0,"(1127.0, 4695.0]","(1413.0, 4722.0]",1,1,1,1,1,11,1,36.0,15.0,2,1.0,0.0,1.0,0.0,1.0,0.0,65.0,False,1,0,0,0,0,0,0,0,0,0,1,0,1,1460.0,1460.0,0.598,False,False,True
NCT02402062,1116,1705.0,"(-0.001, 1127.0]","(1413.0, 4722.0]",1,0,2,1,1,10,1,22.0,34.0,1,0.0,0.0,1.0,1.0,1.0,0.0,17.0,False,1,0,0,0,0,0,0,0,0,0,1,1,1,1080.0,1080.0,0.68,False,False,True
NCT02998476,722,1436.0,"(-0.001, 1127.0]","(1413.0, 4722.0]",1,0,1,2,1,70,2,6.0,10.0,1,1.0,1.0,1.0,0.0,0.0,0.0,60.0,False,1,0,0,0,0,0,0,0,0,0,1,1,1,780.0,1260.0,0.83,False,False,True
NCT03578497,699,699.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,1,1,1,1,1,11.0,16.0,1,0.0,0.0,1.0,1.0,1.0,0.0,18.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,7.0,35.0,0.68,False,False,True
NCT02336815,1522,1522.0,"(1127.0, 4695.0]","(1413.0, 4722.0]",1,1,1,2,1,61,2,9.0,2.0,2,1.0,1.0,1.0,1.0,0.0,0.0,202.0,False,1,0,0,0,0,0,0,0,0,0,1,1,1,510.0,540.0,0.598,False,False,True
NCT03109353,1928,1928.0,"(1127.0, 4695.0]","(1413.0, 4722.0]",1,1,2,1,1,1,1,25.0,17.0,1,0.0,0.0,1.0,1.0,1.0,0.0,7.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,365.0,365.0,0.83,True,False,False
NCT02392507,840,1486.0,"(-0.001, 1127.0]","(1413.0, 4722.0]",1,0,1,1,1,1,0,6.0,14.0,3,1.0,0.0,1.0,0.0,1.0,0.0,54.0,False,1,0,0,0,0,0,0,0,0,0,1,0,0,540.0,540.0,0.99,False,False,True
NCT01538381,1126,1126.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,1,2,1,4,1,31.0,13.0,2,0.0,1.0,1.0,1.0,1.0,0.0,30.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,14.0,14.0,0.99,False,False,True
NCT01340430,1736,3959.0,"(1127.0, 4695.0]","(1413.0, 4722.0]",1,1,1,1,1,6,1,24.0,9.0,1,0.0,0.0,2.0,0.0,1.0,0.0,43.0,False,1,0,0,0,0,0,0,0,0,0,1,0,1,28.0,365.0,0.99,False,False,True
NCT02241499,1673,1673.0,"(1127.0, 4695.0]","(1413.0, 4722.0]",1,1,1,1,1,1,1,11.0,9.0,2,0.0,0.0,1.0,0.0,1.0,0.0,29.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,360.0,28.0,0.175,False,False,True
NCT02447666,897,1347.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,2,2,0,39,1,46.0,32.0,1,1.0,1.0,1.0,1.0,0.0,0.0,28.0,False,1,0,0,0,0,0,0,0,0,0,1,1,1,120.0,900.0,0.65,False,False,True
NCT03914742,1397,1397.0,"(1127.0, 4695.0]","(-0.001, 1413.0]",0,1,5,5,1,12,0,57.0,24.0,3,0.0,0.0,1.0,1.0,0.0,0.0,60.0,False,1,0,0,0,0,0,0,0,0,0,1,1,1,730.0,730.0,0.326,True,False,False
NCT01565668,1064,1064.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,1,2,1,24,2,10.0,24.0,1,1.0,1.0,1.0,0.0,1.0,0.0,76.0,False,1,0,0,0,0,0,0,0,0,0,1,0,1,,1095.0,0.65,False,False,True
NCT02795390,638,638.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,1,2,1,3,1,5.0,6.0,2,0.0,1.0,0.0,1.0,1.0,2.0,60.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,14.0,14.0,0.68,False,False,True
NCT02597946,856,856.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,1,1,1,9,1,13.0,21.0,2,1.0,0.0,1.0,1.0,1.0,0.0,18.0,False,1,0,0,0,0,0,0,0,0,0,1,1,0,364.0,364.0,0.99,False,False,True
NCT01446159,2937,2937.0,"(1127.0, 4695.0]","(1413.0, 4722.0]",1,1,1,4,1,71,2,8.0,14.0,2,1.0,1.0,1.0,1.0,1.0,0.0,188.0,False,1,0,0,0,0,0,0,0,0,0,1,1,1,2920.0,2920.0,0.99,False,False,True
NCT03669172,1342,1342.0,"(1127.0, 4695.0]","(-0.001, 1413.0]",0,1,1,1,1,1,1,5.0,0.0,1,0.0,0.0,1.0,1.0,1.0,0.0,6.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,730.0,365.0,0.65,True,False,False
NCT03564912,1108,1108.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,1,2,2,1,1,7.0,12.0,1,0.0,1.0,0.0,1.0,0.0,0.0,160.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,365.0,14.0,0.175,True,False,False
NCT01388790,427,700.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,1,1,1,1,1,14.0,14.0,3,1.0,0.0,1.0,1.0,1.0,0.0,40.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,42.0,,0.68,False,False,True
