protocolSection_identificationModule_nctId,primary_study_duration_days,study_duration_days,primary_eq_bins,study_eq_bins,study_eq_labels,primary_eq_labels,number_of_conditions,number_of_groups,age_group,num_locations,location,num_inclusion,num_exclusion,number_of_intervention_types,sponsor_type,intervention_model,resp_party,has_dmc,allocation,masking,enroll_count,healthy_vol,treatment_purpose,diagnostic_purpose,prevention_purpose,supportive_purpose,procedure_intervention,device_intervention,behavioral_intervention,drug_intervention,radiation_intervention,biological_intervention,os_outcome_measure,dor_outcome_measure,ae_outcome_measure,primary_max_days,secondary_max_days,max_treatment_duration,min_treatment_duration,survival_5yr_relative,phase_PHASE2_PHASE3,phase_PHASE3
NCT02490111,976.0,976.0,"(758.0, 1321.333]","(90.999, 1004.0]",0,1,1,3,1,12,1,5.0,8.0,2,1,1.0,1,1.0,1.0,2.0,521.0,False,0,0,1,0,0,0,0,1,0,0,0,0,0,360.0,360.0,4320,14,0.68,False,True
NCT02822573,1886.0,1886.0,"(1321.333, 4538.0]","(1783.0, 4722.0]",2,2,2,2,1,278,0,31.0,30.0,2,0,1.0,1,1.0,1.0,4.0,276.0,False,1,0,0,0,0,0,0,1,0,0,0,0,0,84.0,84.0,4320,14,0.68,False,True
NCT01384877,2192.0,2588.0,"(1321.333, 4538.0]","(1783.0, 4722.0]",2,2,1,2,1,2,1,13.0,11.0,2,0,2.0,0,1.0,1.0,3.0,33.0,False,0,0,0,1,0,0,0,1,0,0,0,0,0,7.0,42.0,4320,14,0.68,True,False
NCT04040322,604.0,604.0,"(19.999, 758.0]","(90.999, 1004.0]",0,0,1,2,1,30,0,12.0,35.0,2,1,1.0,1,1.0,1.0,4.0,198.0,False,1,0,0,0,0,0,0,1,0,0,0,0,0,21.0,,4320,14,0.68,False,True
NCT02546934,1492.0,1492.0,"(1321.333, 4538.0]","(1004.0, 1783.0]",1,2,1,2,1,1,1,12.0,10.0,2,0,1.0,0,0.0,1.0,0.0,254.0,False,1,0,0,0,0,0,0,1,0,0,1,0,1,42.0,3000.0,1825,365,0.99,False,True
NCT03252431,531.0,693.0,"(19.999, 758.0]","(90.999, 1004.0]",0,0,2,2,1,1,0,9.0,25.0,2,1,1.0,1,1.0,1.0,2.0,393.0,False,1,0,0,0,0,0,0,1,0,0,0,0,0,21.0,84.0,1825,365,0.99,False,True
NCT03315923,427.0,455.0,"(19.999, 758.0]","(90.999, 1004.0]",0,0,1,2,1,1,1,7.0,25.0,2,0,1.0,0,0.0,1.0,0.0,84.0,False,1,0,0,0,0,0,0,1,0,0,0,0,0,365.0,365.0,4320,14,0.68,True,False
NCT04838613,784.0,784.0,"(758.0, 1321.333]","(90.999, 1004.0]",0,1,3,1,1,13,2,8.0,18.0,2,1,2.0,1,0.0,1.0,0.0,180.0,False,0,1,0,0,0,0,0,1,0,0,0,0,1,90.0,90.0,1080,360,0.175,False,True
NCT01596114,917.0,2771.0,"(758.0, 1321.333]","(1783.0, 4722.0]",2,1,1,1,1,50,1,9.0,4.0,1,0,0.0,1,1.0,1.0,0.0,868.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,1095.0,1095.0,1095,730,0.65,False,True
NCT03971422,820.0,876.0,"(758.0, 1321.333]","(90.999, 1004.0]",0,1,1,3,1,112,2,10.0,9.0,2,1,1.0,1,1.0,1.0,4.0,200.0,False,1,0,0,0,0,0,0,1,0,0,0,0,1,43.0,98.0,4320,14,0.68,False,True
NCT01249365,2178.0,2178.0,"(1321.333, 4538.0]","(1783.0, 4722.0]",2,2,1,1,1,15,1,10.0,28.0,1,1,0.0,1,1.0,1.0,0.0,199.0,True,0,0,1,0,0,0,0,0,0,1,0,0,0,360.0,,4320,14,0.68,False,True
NCT03008551,227.0,227.0,"(19.999, 758.0]","(90.999, 1004.0]",0,0,1,2,1,1,1,5.0,30.0,2,0,1.0,1,1.0,1.0,0.0,40.0,False,0,0,0,0,0,0,0,1,0,0,0,0,0,90.0,90.0,4320,14,0.68,True,False
NCT02760433,960.0,979.0,"(758.0, 1321.333]","(90.999, 1004.0]",0,1,1,3,1,116,2,13.0,52.0,2,1,1.0,1,1.0,1.0,2.0,368.0,False,1,0,0,0,0,0,0,1,0,0,0,0,0,84.0,84.0,4320,14,0.68,False,True
NCT03689712,1045.0,1787.0,"(758.0, 1321.333]","(1783.0, 4722.0]",2,1,1,2,1,97,2,9.0,16.0,2,1,1.0,1,1.0,1.0,4.0,455.0,False,0,0,0,1,0,0,0,1,0,0,0,0,0,49.0,,4320,14,0.68,False,True
NCT01802814,3378.0,3378.0,"(1321.333, 4538.0]","(1783.0, 4722.0]",2,2,1,4,0,17,1,13.0,14.0,2,0,1.0,0,1.0,1.0,0.0,700.0,False,1,0,0,0,0,0,0,1,0,0,0,0,0,3285.0,3285.0,1095,730,0.65,False,True
NCT01323790,550.0,550.0,"(19.999, 758.0]","(90.999, 1004.0]",0,0,1,3,1,121,2,11.0,5.0,3,1,1.0,1,0.0,1.0,3.0,700.0,False,1,0,0,0,0,0,0,1,0,0,0,0,0,84.0,84.0,4320,14,0.68,False,True
NCT01938001,1674.0,2988.0,"(1321.333, 4538.0]","(1783.0, 4722.0]",2,2,1,2,1,160,2,14.0,19.0,3,1,1.0,1,1.0,1.0,4.0,358.0,False,1,0,0,0,0,0,0,1,0,0,1,1,1,1539.0,2856.0,730,180,0.83,False,True
NCT05221593,608.0,669.0,"(19.999, 758.0]","(90.999, 1004.0]",0,0,1,2,2,1,1,1.0,8.0,1,0,1.0,0,1.0,1.0,0.0,50.0,False,0,0,1,0,0,0,0,1,0,0,0,0,0,21.0,21.0,4320,14,0.68,False,True
NCT02370498,899.0,2222.0,"(758.0, 1321.333]","(1783.0, 4722.0]",2,1,2,2,1,0,1,15.0,25.0,2,1,1.0,1,1.0,1.0,0.0,592.0,False,1,0,0,0,0,0,0,1,0,1,1,1,1,900.0,2130.0,1080,360,0.175,False,True
NCT01662076,638.0,638.0,"(19.999, 758.0]","(90.999, 1004.0]",0,0,1,1,0,1,1,8.0,1.0,1,0,0.0,0,0.0,1.0,0.0,9.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,,14.0,4320,14,0.68,False,True
NCT03389724,1448.0,1448.0,"(1321.333, 4538.0]","(1004.0, 1783.0]",1,2,3,2,0,1,1,2.0,7.0,1,0,1.0,1,0.0,1.0,0.0,245.0,False,0,0,1,0,0,0,0,1,0,0,0,0,0,1095.0,,1095,730,0.65,False,True
NCT02278120,1005.0,3073.0,"(758.0, 1321.333]","(1783.0, 4722.0]",2,1,1,2,1,183,2,10.0,11.0,6,1,1.0,1,1.0,1.0,4.0,672.0,False,1,0,0,0,0,0,0,1,0,0,1,1,0,870.0,1350.0,1825,365,0.99,False,True
NCT04508309,1004.0,1004.0,"(758.0, 1321.333]","(90.999, 1004.0]",0,1,1,5,0,2,1,7.0,12.0,2,0,1.0,1,1.0,1.0,0.0,1025.0,True,0,0,1,0,0,0,0,0,0,1,0,0,1,30.0,720.0,1080,360,0.175,False,True
NCT01718873,1309.0,2770.0,"(758.0, 1321.333]","(1783.0, 4722.0]",2,1,1,2,1,1,1,11.0,20.0,5,0,1.0,1,0.0,1.0,0.0,230.0,False,1,0,0,0,0,0,0,1,0,0,1,0,1,2700.0,2700.0,1080,360,0.175,False,True
NCT01642472,973.0,1004.0,"(758.0, 1321.333]","(90.999, 1004.0]",0,1,1,1,1,16,1,7.0,5.0,1,1,0.0,1,1.0,1.0,0.0,64.0,False,1,0,0,0,0,0,0,1,0,0,0,0,0,540.0,,4320,14,0.68,False,True
NCT01931150,761.0,761.0,"(758.0, 1321.333]","(90.999, 1004.0]",0,1,2,2,1,1,0,5.0,9.0,3,0,1.0,1,1.0,1.0,2.0,11.0,False,1,0,0,0,0,0,0,1,0,0,0,0,0,28.0,,49,14,0.99,False,True
NCT02627963,863.0,1854.0,"(758.0, 1321.333]","(1783.0, 4722.0]",2,1,1,2,1,191,2,7.0,9.0,2,1,1.0,1,0.0,1.0,0.0,350.0,False,1,0,0,0,0,0,0,1,0,0,1,1,0,1825.0,1825.0,1080,360,0.175,False,True
NCT03632135,1488.0,2051.0,"(1321.333, 4538.0]","(1783.0, 4722.0]",2,2,1,2,1,13,0,17.0,11.0,2,1,1.0,1,1.0,1.0,4.0,78.0,False,0,1,0,0,0,0,0,1,0,0,1,0,0,1080.0,1080.0,4320,1080,0.326,False,True
NCT04115293,835.0,835.0,"(758.0, 1321.333]","(90.999, 1004.0]",0,1,1,2,1,77,2,10.0,3.0,2,1,1.0,1,1.0,1.0,4.0,174.0,False,1,0,0,0,0,0,0,1,0,0,0,0,1,84.0,133.0,4320,14,0.68,False,True
NCT01379989,3487.0,3487.0,"(1321.333, 4538.0]","(1783.0, 4722.0]",2,2,1,2,1,132,1,15.0,19.0,3,0,1.0,1,1.0,1.0,0.0,617.0,False,1,0,0,0,0,0,0,1,0,0,1,1,1,1825.0,1825.0,4320,14,0.68,False,True
NCT03302234,992.0,1728.0,"(758.0, 1321.333]","(1004.0, 1783.0]",1,1,1,2,1,187,2,8.0,41.0,3,1,1.0,1,1.0,1.0,4.0,568.0,False,1,0,0,0,0,0,0,0,0,1,1,1,1,960.0,960.0,49,14,0.99,False,True
NCT01343277,1310.0,1766.0,"(758.0, 1321.333]","(1004.0, 1783.0]",1,1,1,2,2,0,2,24.0,14.0,2,1,1.0,1,1.0,1.0,0.0,579.0,False,1,0,0,0,0,0,0,1,0,0,1,1,1,1095.0,1095.0,1825,240,0.65,False,True
NCT03471078,686.0,1572.0,"(19.999, 758.0]","(1004.0, 1783.0]",1,0,1,2,1,55,2,11.0,7.0,2,1,1.0,1,1.0,1.0,2.0,122.0,False,0,0,0,1,0,0,0,1,0,0,0,0,0,33.0,33.0,4320,14,0.68,False,True
NCT02819960,2344.0,2436.0,"(1321.333, 4538.0]","(1783.0, 4722.0]",2,2,2,2,1,1,1,8.0,7.0,2,1,1.0,1,1.0,1.0,2.0,233.0,False,0,0,1,0,0,0,0,1,0,0,0,0,1,42.0,365.0,4320,14,0.68,False,True
NCT02008227,849.0,1765.0,"(758.0, 1321.333]","(1004.0, 1783.0]",1,1,1,2,1,208,2,9.0,20.0,2,1,1.0,1,1.0,1.0,0.0,1225.0,False,1,0,0,0,0,0,0,1,0,0,1,1,0,1047.55,1047.55,49,14,0.99,False,True
NCT03343145,746.0,928.0,"(19.999, 758.0]","(90.999, 1004.0]",0,0,1,2,1,1,1,10.0,16.0,2,1,1.0,1,0.0,1.0,0.0,143.0,False,0,0,1,0,0,0,0,0,0,1,0,0,0,14.0,14.0,1825,365,0.99,False,True
NCT02811978,587.0,774.0,"(19.999, 758.0]","(90.999, 1004.0]",0,0,1,2,1,0,1,5.0,6.0,2,1,1.0,1,0.0,1.0,0.0,81.0,False,1,0,0,0,0,0,0,1,0,0,0,1,1,84.0,1460.0,180,90,0.598,False,True
NCT02870777,1125.0,1247.0,"(758.0, 1321.333]","(1004.0, 1783.0]",1,1,2,1,1,1,1,2.0,0.0,1,0,0.0,0,1.0,1.0,0.0,743.0,False,1,0,0,0,0,0,0,0,0,0,1,0,0,1095.0,1095.0,1095,730,0.65,True,False
NCT06281353,386.0,386.0,"(19.999, 758.0]","(90.999, 1004.0]",0,0,1,2,1,1,1,6.0,11.0,4,0,1.0,0,1.0,1.0,4.0,78.0,False,1,0,0,0,1,0,0,1,0,0,0,0,0,49.0,49.0,4320,14,0.68,True,False
NCT01778192,123.0,153.0,"(19.999, 758.0]","(90.999, 1004.0]",0,0,2,4,1,1,1,1.0,1.0,4,0,1.0,0,1.0,1.0,1.0,200.0,False,0,0,0,1,0,0,0,1,0,0,0,0,0,1.0,1.0,1080,360,0.175,False,True
NCT02184195,1491.0,2964.0,"(1321.333, 4538.0]","(1783.0, 4722.0]",2,2,2,2,1,103,2,9.0,6.0,4,1,1.0,1,1.0,1.0,4.0,154.0,False,1,0,0,0,0,0,0,1,0,0,1,0,1,1460.0,1460.0,1080,360,0.175,False,True
NCT03296163,512.0,751.0,"(19.999, 758.0]","(90.999, 1004.0]",0,0,1,2,1,118,1,5.0,23.0,4,1,1.0,1,0.0,1.0,3.0,627.0,False,1,0,0,0,0,0,0,1,0,0,1,0,1,126.0,364.0,49,14,0.99,False,True
NCT01385826,1224.0,1520.0,"(758.0, 1321.333]","(1004.0, 1783.0]",1,1,2,2,2,1,1,9.0,28.0,2,0,2.0,1,0.0,1.0,2.0,34.0,False,1,0,0,0,0,0,0,1,0,0,0,0,1,546.0,360.0,4320,14,0.68,True,False
NCT01480869,1249.0,1249.0,"(758.0, 1321.333]","(1004.0, 1783.0]",1,1,1,2,1,1,1,7.0,11.0,2,0,1.0,1,0.0,1.0,0.0,215.0,False,1,0,0,0,0,0,0,1,0,0,0,0,1,180.0,720.0,1825,365,0.99,False,True
NCT02240017,1175.0,1636.0,"(758.0, 1321.333]","(1004.0, 1783.0]",1,1,2,2,1,18,1,17.0,12.0,3,0,1.0,1,0.0,1.0,0.0,46.0,False,1,0,0,0,0,0,0,1,0,0,1,0,0,3285.0,3285.0,4320,14,0.68,True,False
NCT01535391,1035.0,2308.0,"(758.0, 1321.333]","(1783.0, 4722.0]",2,1,1,0,1,34,1,11.0,26.0,1,0,0.0,1,0.0,1.0,0.0,109.0,False,1,0,0,0,0,0,0,1,0,0,1,0,1,720.0,1095.0,1095,730,0.65,False,True
NCT05338723,1095.0,1095.0,"(758.0, 1321.333]","(1004.0, 1783.0]",1,1,2,2,1,1,1,8.0,7.0,1,0,1.0,0,1.0,1.0,0.0,50.0,False,0,0,1,0,0,0,0,1,0,0,0,0,0,180.0,180.0,1825,365,0.99,False,True
NCT01428635,3643.0,3643.0,"(1321.333, 4538.0]","(1783.0, 4722.0]",2,2,5,1,1,1,0,6.0,13.0,1,0,0.0,1,0.0,1.0,0.0,21.0,False,0,0,0,1,0,0,0,1,0,0,0,0,0,3285.0,3285.0,1095,730,0.65,True,False
NCT05283616,878.0,1614.0,"(758.0, 1321.333]","(1004.0, 1783.0]",1,1,1,2,1,1,1,8.0,7.0,1,0,1.0,1,1.0,1.0,0.0,122.0,False,1,0,0,0,0,0,0,1,0,0,0,0,0,30.0,30.0,4320,14,0.68,False,True
NCT02923921,922.0,1100.0,"(758.0, 1321.333]","(1004.0, 1783.0]",1,1,1,2,1,130,2,10.0,21.0,2,1,1.0,1,1.0,1.0,0.0,567.0,False,1,0,0,0,0,0,0,1,0,1,1,1,0,900.0,900.0,4320,14,0.68,False,True
NCT03414983,1077.0,1772.0,"(758.0, 1321.333]","(1004.0, 1783.0]",1,1,1,2,1,49,2,5.0,14.0,5,1,1.0,1,0.0,1.0,0.0,196.0,False,1,0,0,0,0,0,0,1,0,1,1,1,1,480.0,1380.0,1080,360,0.175,True,False
NCT01600014,641.0,641.0,"(19.999, 758.0]","(90.999, 1004.0]",0,0,1,2,1,13,1,9.0,27.0,2,1,1.0,1,0.0,1.0,2.0,463.0,False,1,0,0,0,0,0,0,1,0,0,0,0,0,56.0,360.0,49,14,0.99,False,True
NCT01402336,2040.0,2040.0,"(1321.333, 4538.0]","(1783.0, 4722.0]",2,2,2,3,1,1,1,5.0,7.0,2,0,1.0,0,1.0,1.0,0.0,43.0,False,1,0,0,0,0,0,0,1,0,0,0,0,0,,28.0,4320,14,0.68,False,True
NCT02252042,910.0,2828.0,"(758.0, 1321.333]","(1783.0, 4722.0]",2,1,1,2,1,0,1,14.0,27.0,4,1,1.0,1,1.0,1.0,0.0,495.0,False,1,0,0,0,0,0,0,1,0,1,1,1,1,730.0,990.0,49,14,0.99,False,True
NCT01190176,2200.0,2200.0,"(1321.333, 4538.0]","(1783.0, 4722.0]",2,2,1,1,1,20,2,5.0,3.0,3,1,0.0,1,1.0,1.0,0.0,34.0,True,0,0,1,0,1,0,0,0,0,1,0,0,0,1440.0,,4320,14,0.68,False,True
NCT02813278,730.0,730.0,"(19.999, 758.0]","(90.999, 1004.0]",0,0,1,3,1,1,1,2.0,7.0,2,0,1.0,0,1.0,1.0,0.0,600.0,True,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,,1080,360,0.175,False,True
NCT02138422,487.0,487.0,"(19.999, 758.0]","(90.999, 1004.0]",0,0,3,2,1,1,1,12.0,30.0,2,1,1.0,1,1.0,1.0,4.0,276.0,False,1,0,0,0,0,0,0,0,0,1,0,0,0,56.0,,1080,360,0.175,False,True
NCT05761418,1812.0,1817.0,"(1321.333, 4538.0]","(1783.0, 4722.0]",2,2,1,3,1,1,1,3.0,5.0,2,0,1.0,0,1.0,1.0,2.0,90.0,True,0,0,1,0,0,0,0,1,0,0,0,0,0,,7.0,4320,14,0.68,False,True
NCT03433313,1192.0,1192.0,"(758.0, 1321.333]","(1004.0, 1783.0]",1,1,1,2,1,91,2,17.0,12.0,2,1,1.0,1,0.0,1.0,4.0,807.0,False,1,0,0,0,0,0,0,1,0,0,1,0,0,42.0,750.0,1825,365,0.99,False,True
NCT02256228,1157.0,1157.0,"(758.0, 1321.333]","(1004.0, 1783.0]",1,1,1,2,1,1,1,4.0,5.0,2,0,1.0,1,0.0,1.0,4.0,40.0,False,1,0,0,0,0,0,0,1,0,0,0,0,0,2.0,1095.0,4320,14,0.68,False,True
NCT03682224,1521.0,1521.0,"(1321.333, 4538.0]","(1004.0, 1783.0]",1,2,2,2,1,1,0,4.0,21.0,2,0,1.0,1,0.0,1.0,1.0,57.0,False,1,0,0,0,0,0,0,1,0,0,0,0,0,3.0,30.0,49,14,0.99,False,True
NCT01535053,2173.0,2951.0,"(1321.333, 4538.0]","(1783.0, 4722.0]",2,2,5,2,1,289,2,25.0,15.0,4,0,1.0,1,1.0,1.0,0.0,57.0,False,1,0,0,0,0,0,0,1,0,1,0,0,1,365.0,730.0,1440,360,0.99,False,True
NCT02504489,1939.0,2000.0,"(1321.333, 4538.0]","(1783.0, 4722.0]",2,2,1,2,1,57,2,33.0,21.0,2,1,1.0,1,1.0,1.0,1.0,559.0,False,1,0,0,0,0,0,0,1,0,0,1,1,0,730.0,1080.0,49,14,0.99,False,True
NCT01482442,1583.0,1583.0,"(1321.333, 4538.0]","(1004.0, 1783.0]",1,2,1,2,1,26,1,12.0,10.0,2,0,1.0,1,1.0,1.0,0.0,496.0,False,1,0,0,0,0,0,0,1,0,0,1,0,1,1080.0,1080.0,1080,360,0.175,False,True
NCT04213677,925.0,956.0,"(758.0, 1321.333]","(90.999, 1004.0]",0,1,1,2,1,1,1,5.0,19.0,2,0,1.0,0,0.0,1.0,4.0,165.0,False,1,0,0,0,0,0,0,1,0,0,0,0,0,84.0,84.0,4320,14,0.68,False,True
NCT02671708,1154.0,1519.0,"(758.0, 1321.333]","(1004.0, 1783.0]",1,1,3,2,2,1,1,8.0,2.0,3,0,1.0,0,1.0,1.0,0.0,153.0,False,1,0,0,0,0,0,0,1,0,0,1,0,0,730.0,730.0,1095,730,0.65,True,False
NCT02035098,488.0,488.0,"(19.999, 758.0]","(90.999, 1004.0]",0,0,1,1,1,0,1,16.0,2.0,1,0,0.0,1,0.0,1.0,0.0,504.0,False,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,1.0,4320,14,0.68,True,False
NCT03176238,2132.0,2132.0,"(1321.333, 4538.0]","(1783.0, 4722.0]",2,2,1,1,1,55,1,14.0,9.0,2,1,0.0,1,0.0,1.0,0.0,235.0,False,1,0,0,0,0,0,0,1,0,0,0,0,1,301.0,350.0,1825,365,0.99,False,True
NCT02490488,2436.0,2436.0,"(1321.333, 4538.0]","(1783.0, 4722.0]",2,2,1,2,1,6,1,11.0,3.0,3,1,1.0,1,1.0,1.0,0.0,248.0,False,1,0,0,0,0,0,0,1,0,0,1,0,0,1800.0,1800.0,4320,14,0.68,True,False
NCT02574455,874.0,1127.0,"(758.0, 1321.333]","(1004.0, 1783.0]",1,1,1,2,1,230,2,17.0,12.0,5,1,1.0,1,1.0,1.0,0.0,529.0,False,1,0,0,0,0,0,0,1,0,0,1,1,1,888.0,924.0,1825,365,0.99,False,True
NCT02650791,973.0,1156.0,"(758.0, 1321.333]","(1004.0, 1783.0]",1,1,1,2,1,5,1,1.0,17.0,1,0,1.0,1,1.0,1.0,0.0,100.0,False,0,0,0,0,0,0,0,1,0,0,0,0,0,690.0,30.0,4320,14,0.68,False,True
NCT02381184,761.0,761.0,"(758.0, 1321.333]","(90.999, 1004.0]",0,1,1,2,1,1,1,7.0,7.0,2,0,1.0,0,0.0,1.0,0.0,160.0,False,1,0,0,0,1,0,0,1,0,0,0,0,0,21.0,14.0,4320,14,0.68,True,False
NCT01805557,2227.0,2846.0,"(1321.333, 4538.0]","(1783.0, 4722.0]",2,2,2,2,1,24,1,41.0,30.0,2,0,1.0,1,0.0,1.0,0.0,108.0,False,1,0,0,0,0,0,0,1,0,0,1,0,1,180.0,1080.0,730,180,0.83,True,False
NCT02918357,371.0,371.0,"(19.999, 758.0]","(90.999, 1004.0]",0,0,1,1,1,1,0,15.0,4.0,1,0,0.0,0,1.0,1.0,0.0,385.0,False,0,1,0,0,0,0,0,1,0,0,0,0,0,30.0,365.0,1080,360,0.175,True,False
NCT01777152,2022.0,2801.0,"(1321.333, 4538.0]","(1783.0, 4722.0]",2,2,3,2,1,144,2,6.0,6.0,5,1,1.0,1,0.0,1.0,2.0,452.0,False,1,0,0,0,0,0,0,1,0,0,1,0,1,1800.0,2700.0,730,180,0.83,False,True
NCT03086005,1300.0,1380.0,"(758.0, 1321.333]","(1004.0, 1783.0]",1,1,1,2,1,1,1,10.0,14.0,1,0,1.0,2,0.0,1.0,2.0,24.0,False,1,0,0,0,0,0,0,1,0,0,0,0,0,,140.0,4320,14,0.68,False,True
NCT02395016,2406.0,2406.0,"(1321.333, 4538.0]","(1783.0, 4722.0]",2,2,1,2,1,25,1,12.0,9.0,3,0,1.0,1,0.0,1.0,4.0,90.0,False,1,0,0,0,0,0,0,1,0,0,1,0,1,1095.0,2256.0,4320,14,0.68,False,True
NCT02438436,153.0,153.0,"(19.999, 758.0]","(90.999, 1004.0]",0,0,1,3,1,1,1,2.0,8.0,2,0,1.0,0,0.0,1.0,0.0,180.0,True,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,,1080,360,0.175,False,True
NCT03263026,1575.0,1575.0,"(1321.333, 4538.0]","(1004.0, 1783.0]",1,2,1,2,1,39,2,27.0,29.0,2,1,1.0,1,1.0,1.0,3.0,256.0,False,1,0,0,0,0,0,0,1,0,0,1,0,1,1277.5,1277.5,730,180,0.83,False,True
NCT02970162,334.0,334.0,"(19.999, 758.0]","(90.999, 1004.0]",0,0,1,2,1,1,0,10.0,6.0,2,1,1.0,1,0.0,1.0,4.0,26.0,False,1,0,0,0,0,0,0,1,0,0,0,0,0,4.0,4.0,4320,14,0.68,False,True
NCT01374971,304.0,304.0,"(19.999, 758.0]","(90.999, 1004.0]",0,0,1,1,1,1,0,12.0,7.0,2,0,0.0,2,0.0,1.0,0.0,12.0,False,0,0,0,0,1,0,0,1,0,0,0,0,0,84.0,98.0,4320,14,0.68,False,True
NCT01632904,638.0,1430.0,"(19.999, 758.0]","(1004.0, 1783.0]",1,0,1,2,1,0,2,7.0,5.0,4,1,1.0,1,0.0,1.0,4.0,110.0,False,1,0,0,0,0,0,0,1,0,0,0,0,0,112.0,336.0,4320,14,0.68,False,True
NCT02928224,851.0,2219.0,"(758.0, 1321.333]","(1783.0, 4722.0]",2,1,1,3,1,419,2,14.0,17.0,6,1,2.0,1,1.0,1.0,0.0,702.0,False,1,0,0,0,0,0,0,1,0,0,1,1,1,1960.0,1960.0,1080,360,0.175,False,True
NCT03083665,1773.0,1773.0,"(1321.333, 4538.0]","(1004.0, 1783.0]",1,2,2,3,2,94,1,7.0,3.0,2,1,1.0,1,0.0,1.0,4.0,449.0,False,1,0,0,0,0,0,0,1,0,0,0,0,1,1460.0,14.0,4320,14,0.68,False,True
NCT01999673,1186.0,1186.0,"(758.0, 1321.333]","(1004.0, 1783.0]",1,1,7,2,1,161,2,8.0,9.0,3,1,1.0,1,1.0,1.0,2.0,582.0,False,1,0,0,0,0,0,0,1,0,1,1,0,1,1080.0,1080.0,49,14,0.99,False,True
NCT02772965,2014.0,2014.0,"(1321.333, 4538.0]","(1783.0, 4722.0]",2,2,1,2,0,32,0,5.0,31.0,2,0,1.0,1,1.0,1.0,3.0,306.0,False,1,0,0,0,0,0,0,1,0,0,0,0,0,1095.0,730.0,4320,14,0.68,False,True
NCT01657604,3567.0,3567.0,"(1321.333, 4538.0]","(1783.0, 4722.0]",2,2,1,2,1,112,1,14.0,27.0,2,0,1.0,0,1.0,1.0,0.0,717.0,False,0,1,0,0,0,0,0,1,0,0,1,0,0,540.0,2920.0,1095,730,0.65,False,True
NCT02625623,626.0,1416.0,"(19.999, 758.0]","(1004.0, 1783.0]",1,0,2,2,1,75,2,10.0,23.0,4,1,1.0,1,1.0,1.0,0.0,371.0,False,1,0,0,0,0,0,0,1,0,0,1,0,0,627.0,627.0,1080,360,0.175,False,True
NCT02435433,969.0,2314.0,"(758.0, 1321.333]","(1783.0, 4722.0]",2,1,1,5,1,131,2,20.0,43.0,2,1,1.0,1,1.0,1.0,2.0,399.0,False,1,0,0,0,0,0,0,1,0,0,1,0,0,840.0,840.0,1080,360,0.175,False,True
NCT01817075,1973.0,2339.0,"(1321.333, 4538.0]","(1783.0, 4722.0]",2,2,7,2,0,59,2,11.0,11.0,4,0,1.0,1,1.0,1.0,2.0,177.0,False,0,0,0,1,1,0,0,0,0,0,0,0,0,90.0,90.0,1095,730,0.65,False,True
NCT02606461,1759.0,2122.0,"(1321.333, 4538.0]","(1783.0, 4722.0]",2,2,1,4,2,71,2,9.0,4.0,2,1,2.0,1,1.0,1.0,2.0,342.0,False,1,0,0,0,0,0,0,1,0,0,1,1,1,1710.0,2100.0,1825,240,0.65,True,False
NCT01748448,3499.0,3499.0,"(1321.333, 4538.0]","(1783.0, 4722.0]",2,2,1,2,1,4,1,7.0,14.0,2,0,1.0,1,1.0,1.0,4.0,436.0,False,1,0,0,0,0,0,0,1,0,0,0,0,0,1825.0,1825.0,730,150,0.94,False,True
NCT01692678,1526.0,1526.0,"(1321.333, 4538.0]","(1004.0, 1783.0]",1,2,1,2,2,0,1,6.0,5.0,2,1,1.0,1,0.0,1.0,0.0,16.0,False,1,0,0,0,0,0,0,1,0,0,1,1,0,540.0,540.0,1825,240,0.65,False,True
NCT01597908,682.0,2516.0,"(19.999, 758.0]","(1783.0, 4722.0]",2,0,1,2,1,205,2,6.0,10.0,3,1,1.0,1,1.0,1.0,0.0,704.0,False,1,0,0,0,0,0,0,1,0,0,1,1,0,2190.0,2190.0,730,150,0.94,False,True
NCT03329846,945.0,945.0,"(758.0, 1321.333]","(90.999, 1004.0]",0,1,2,2,2,63,2,7.0,4.0,3,1,1.0,1,1.0,1.0,0.0,20.0,False,1,0,0,0,0,0,0,1,0,1,0,0,0,750.0,,730,150,0.94,False,True
NCT01622569,625.0,681.0,"(19.999, 758.0]","(90.999, 1004.0]",0,0,1,4,1,33,2,21.0,33.0,1,1,1.0,1,0.0,1.0,2.0,323.0,False,1,0,0,0,0,0,0,1,0,0,0,0,0,112.0,168.0,4320,14,0.68,False,True
NCT03727074,363.0,363.0,"(19.999, 758.0]","(90.999, 1004.0]",0,0,1,3,1,1,0,4.0,3.0,3,1,1.0,1,0.0,1.0,2.0,462.0,False,1,0,0,0,0,0,0,1,0,0,0,0,0,42.0,,49,14,0.99,False,True
NCT03140449,1159.0,1328.0,"(758.0, 1321.333]","(1004.0, 1783.0]",1,1,1,3,2,0,1,3.0,6.0,3,0,1.0,1,1.0,1.0,3.0,52.0,False,1,0,0,0,0,0,0,1,0,0,0,0,0,84.0,,4320,14,0.68,False,True
