protocolSection_identificationModule_nctId,primary_study_duration_days,study_duration_days,primary_eq_bins,study_eq_bins,study_eq_labels,primary_eq_labels,number_of_conditions,number_of_groups,age_group,num_locations,location,num_inclusion,num_exclusion,number_of_intervention_types,sponsor_type,intervention_model,resp_party,has_dmc,allocation,masking,enroll_count,healthy_vol,treatment_purpose,diagnostic_purpose,prevention_purpose,supportive_purpose,procedure_intervention,device_intervention,behavioral_intervention,drug_intervention,radiation_intervention,biological_intervention,os_outcome_measure,dor_outcome_measure,ae_outcome_measure,primary_max_days,secondary_max_days,survival_5yr_relative,phase_PHASE1_PHASE2,phase_PHASE1
NCT01471847,121,121.0,"(-0.001, 1035.0]","(-0.001, 1232.0]",0,0,2,2,1,3,1,29.0,10.0,2,1,1.0,1.0,0.0,1.0,0.0,5,False,1,0,0,0,0,0,0,0,0,0,1,0,1,360.0,720.0,0.99,False,True
NCT01874054,913,1725.0,"(-0.001, 1035.0]","(1232.0, 4453.0]",1,0,1,1,1,13,0,5.0,3.0,2,1,0.0,1.0,0.0,0.0,0.0,55,False,1,0,0,0,0,0,0,0,0,0,0,1,1,414.0,1470.0,0.68,True,False
NCT01937442,685,685.0,"(-0.001, 1035.0]","(-0.001, 1232.0]",0,0,1,1,1,7,1,13.0,14.0,1,1,0.0,1.0,0.0,0.0,0.0,7,False,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,,0.598,False,True
NCT02052648,1509,1937.0,"(1035.0, 4453.0]","(1232.0, 4453.0]",1,1,4,4,2,17,0,13.0,7.0,4,1,1.0,1.0,1.0,0.0,0.0,160,False,1,0,0,0,0,0,0,0,0,0,0,0,1,180.0,540.0,0.65,True,False
NCT04648033,1029,1029.0,"(-0.001, 1035.0]","(-0.001, 1232.0]",0,0,1,1,1,3,1,13.0,15.0,3,0,0.0,1.0,1.0,0.0,0.0,21,False,1,0,0,0,0,0,0,0,0,0,0,0,1,90.0,180.0,0.99,False,True
NCT03150862,1332,1332.0,"(1035.0, 4453.0]","(1232.0, 4453.0]",1,1,1,5,1,20,2,24.0,17.0,3,1,1.0,1.0,0.0,0.0,0.0,116,False,1,0,0,0,0,0,0,0,0,0,1,1,1,1095.0,1095.0,0.68,True,False
NCT02881138,1521,1597.0,"(1035.0, 4453.0]","(1232.0, 4453.0]",1,1,1,1,1,1,1,25.0,23.0,1,1,0.0,1.0,0.0,0.0,0.0,24,False,1,0,0,0,0,0,0,0,0,0,0,0,0,730.0,730.0,0.68,False,True
NCT01700270,457,457.0,"(-0.001, 1035.0]","(-0.001, 1232.0]",0,0,1,1,1,6,2,3.0,14.0,2,1,0.0,1.0,0.0,0.0,0.0,45,False,1,0,0,0,0,0,0,0,0,0,0,0,1,26.0,56.0,0.99,False,True
NCT03812549,1109,1267.0,"(1035.0, 4453.0]","(1232.0, 4453.0]",1,1,1,1,1,1,1,20.0,20.0,3,0,0.0,0.0,1.0,0.0,0.0,29,False,1,0,0,0,0,0,0,0,0,0,1,0,1,90.0,720.0,0.99,False,True
NCT02064387,1494,1829.0,"(1035.0, 4453.0]","(1232.0, 4453.0]",1,1,1,4,1,9,2,20.0,23.0,1,1,0.0,1.0,0.0,0.0,0.0,79,False,1,0,0,0,0,0,0,0,0,0,0,0,1,1050.0,726.0,0.598,False,True
NCT02221739,288,483.0,"(-0.001, 1035.0]","(-0.001, 1232.0]",0,0,1,1,1,2,0,22.0,12.0,2,0,0.0,1.0,1.0,0.0,0.0,39,False,1,0,0,0,0,0,0,0,0,0,0,0,0,180.0,180.0,0.99,True,False
NCT03623750,629,1257.0,"(-0.001, 1035.0]","(1232.0, 4453.0]",1,0,1,1,1,4,1,23.0,33.0,3,0,0.0,1.0,1.0,0.0,0.0,23,False,1,0,0,0,0,0,0,0,0,0,0,0,1,1080.0,1080.0,0.99,True,False
NCT03728179,1745,1745.0,"(1035.0, 4453.0]","(1232.0, 4453.0]",1,1,1,7,1,1,1,61.0,59.0,1,0,2.0,0.0,1.0,1.0,0.0,40,False,1,0,0,0,0,0,0,0,0,0,1,0,1,1277.5,1277.5,0.68,False,True
NCT01853358,1809,1809.0,"(1035.0, 4453.0]","(1232.0, 4453.0]",1,1,1,1,1,1,1,11.0,5.0,1,0,0.0,1.0,1.0,0.0,0.0,17,False,1,0,0,0,0,0,0,0,0,0,0,0,0,30.0,365.0,0.68,False,True
NCT01808820,1904,3251.0,"(1035.0, 4453.0]","(1232.0, 4453.0]",1,1,4,2,2,1,0,25.0,11.0,4,0,1.0,2.0,1.0,0.0,0.0,20,False,1,0,0,0,0,0,0,0,0,0,1,0,1,224.0,1825.0,0.326,False,True
NCT03773107,1404,1875.0,"(1035.0, 4453.0]","(1232.0, 4453.0]",1,1,1,2,1,2,0,23.0,17.0,3,0,2.0,1.0,1.0,0.0,0.0,12,False,1,0,0,0,0,0,0,0,0,0,1,1,0,28.0,1825.0,0.598,True,False
NCT02859324,1284,1284.0,"(1035.0, 4453.0]","(1232.0, 4453.0]",1,1,1,1,1,14,2,8.0,8.0,2,1,0.0,1.0,1.0,0.0,0.0,21,False,1,0,0,0,0,0,0,0,0,0,1,1,1,730.0,730.0,0.175,True,False
NCT02611063,1858,2244.0,"(1035.0, 4453.0]","(1232.0, 4453.0]",1,1,1,1,1,1,0,11.0,16.0,1,0,0.0,2.0,0.0,0.0,0.0,22,False,1,0,0,0,0,0,0,0,0,0,0,0,0,60.0,730.0,0.68,False,True
NCT01976143,851,943.0,"(-0.001, 1035.0]","(-0.001, 1232.0]",0,0,2,1,1,3,0,10.0,21.0,1,1,0.0,1.0,0.0,0.0,0.0,33,False,1,0,0,0,0,0,0,0,0,0,0,0,0,42.0,42.0,0.68,False,True
NCT01910597,993,993.0,"(-0.001, 1035.0]","(-0.001, 1232.0]",0,0,1,1,1,1,1,8.0,5.0,1,0,0.0,0.0,0.0,0.0,0.0,10,False,1,0,0,0,0,0,0,0,0,0,0,0,1,28.0,240.0,0.68,False,True
NCT01999972,1092,2017.0,"(1035.0, 4453.0]","(1232.0, 4453.0]",1,1,1,3,1,17,2,6.0,3.0,6,1,0.0,1.0,0.0,0.0,0.0,50,False,1,0,0,0,0,0,0,0,0,0,0,1,1,28.0,28.0,0.68,False,True
NCT02053220,669,1035.0,"(-0.001, 1035.0]","(-0.001, 1232.0]",0,0,4,2,1,2,1,31.0,23.0,1,1,0.0,1.0,0.0,0.0,0.0,17,False,1,0,0,0,0,0,0,0,0,0,0,0,0,25.0,,0.99,False,True
NCT02055820,1319,2049.0,"(1035.0, 4453.0]","(1232.0, 4453.0]",1,1,1,2,1,52,2,15.0,0.0,7,1,1.0,1.0,0.0,1.0,0.0,267,False,1,0,0,0,0,0,0,0,0,0,0,0,1,180.0,1080.0,0.83,True,False
NCT03541252,542,542.0,"(-0.001, 1035.0]","(-0.001, 1232.0]",0,0,1,1,1,1,1,8.0,12.0,1,0,0.0,2.0,1.0,0.0,0.0,20,False,1,0,0,0,0,0,0,0,0,0,0,0,0,90.0,90.0,0.99,True,False
NCT02004548,853,944.0,"(-0.001, 1035.0]","(-0.001, 1232.0]",0,0,1,1,1,1,1,23.0,15.0,1,1,0.0,1.0,0.0,0.0,0.0,18,False,1,0,0,0,0,0,0,0,0,0,0,0,0,32.0,112.0,0.68,False,True
NCT04145297,815,884.0,"(-0.001, 1035.0]","(-0.001, 1232.0]",0,0,1,1,1,1,0,45.0,30.0,2,0,0.0,1.0,1.0,0.0,0.0,18,False,1,0,0,0,0,0,0,0,0,0,0,0,1,28.0,60.0,0.68,False,True
NCT01451632,762,974.0,"(-0.001, 1035.0]","(-0.001, 1232.0]",0,0,5,2,1,0,0,3.0,3.0,3,1,0.0,1.0,0.0,0.0,0.0,48,False,1,0,0,0,0,0,0,0,0,0,0,0,0,336.7,336.7,0.99,False,True
NCT01636622,2843,2843.0,"(1035.0, 4453.0]","(1232.0, 4453.0]",1,1,1,1,2,1,0,12.0,4.0,3,0,0.0,1.0,0.0,0.0,0.0,21,False,1,0,0,0,0,0,0,0,0,0,1,0,0,42.0,42.0,0.68,False,True
NCT01690741,1479,1479.0,"(1035.0, 4453.0]","(1232.0, 4453.0]",1,1,1,1,1,1,1,24.0,29.0,1,1,0.0,1.0,1.0,0.0,0.0,23,False,1,0,0,0,0,0,0,0,0,0,0,0,1,180.0,180.0,0.68,False,True
NCT01351935,1439,1439.0,"(1035.0, 4453.0]","(1232.0, 4453.0]",1,1,3,1,1,13,0,17.0,15.0,1,1,0.0,1.0,0.0,0.0,0.0,113,False,1,0,0,0,0,0,0,0,0,0,0,0,0,28.0,28.0,0.83,False,True
NCT01886859,2760,3435.0,"(1035.0, 4453.0]","(1232.0, 4453.0]",1,1,6,1,1,3,0,25.0,38.0,2,0,0.0,1.0,0.0,0.0,0.0,27,False,1,0,0,0,0,0,0,0,0,0,0,0,1,28.0,360.0,0.83,False,True
NCT02939183,2088,2088.0,"(1035.0, 4453.0]","(1232.0, 4453.0]",1,1,1,4,1,22,2,5.0,11.0,4,1,1.0,1.0,0.0,0.0,0.0,61,False,1,0,0,0,0,0,0,0,0,0,0,1,1,60.0,120.0,0.598,False,True
NCT03072043,911,1665.0,"(-0.001, 1035.0]","(1232.0, 4453.0]",1,0,4,2,1,6,0,12.0,10.0,2,0,2.0,1.0,0.0,0.0,0.0,55,False,1,0,0,0,0,0,0,0,0,0,1,1,0,360.0,720.0,0.65,True,False
NCT01363947,1816,1816.0,"(1035.0, 4453.0]","(1232.0, 4453.0]",1,1,1,2,1,7,2,8.0,13.0,1,1,1.0,1.0,0.0,0.0,0.0,87,False,1,0,0,0,0,0,0,0,0,0,0,0,1,730.0,588.0,0.99,False,True
NCT02730546,1833,2685.0,"(1035.0, 4453.0]","(1232.0, 4453.0]",1,1,8,1,1,2,0,47.0,56.0,11,0,0.0,1.0,1.0,0.0,0.0,31,False,1,0,0,0,0,0,0,0,0,0,1,0,1,1095.0,1095.0,0.175,True,False
NCT06022692,729,1156.0,"(-0.001, 1035.0]","(-0.001, 1232.0]",0,0,1,1,1,1,1,6.0,8.0,2,0,0.0,2.0,0.0,0.0,0.0,18,False,1,0,0,0,0,0,0,0,0,0,1,0,0,180.0,1080.0,0.68,True,False
NCT02535078,2787,2866.0,"(1035.0, 4453.0]","(1232.0, 4453.0]",1,1,1,5,1,4,0,31.0,39.0,3,1,1.0,1.0,1.0,0.0,0.0,113,False,1,0,0,0,0,0,0,0,0,0,0,0,0,730.0,,0.94,True,False
NCT01502085,1461,1613.0,"(1035.0, 4453.0]","(1232.0, 4453.0]",1,1,1,1,1,1,0,36.0,1.0,1,0,0.0,1.0,1.0,0.0,0.0,25,False,1,0,0,0,0,0,0,0,0,0,0,0,0,730.0,,0.598,True,False
NCT02340208,1918,2059.0,"(1035.0, 4453.0]","(1232.0, 4453.0]",1,1,1,1,1,5,1,13.0,14.0,1,1,0.0,1.0,1.0,0.0,0.0,76,False,1,0,0,0,0,0,0,0,0,0,0,0,1,84.0,84.0,0.99,True,False
NCT03659305,200,200.0,"(-0.001, 1035.0]","(-0.001, 1232.0]",0,0,1,2,1,1,1,12.0,28.0,2,1,1.0,1.0,0.0,1.0,2.0,80,True,1,0,0,0,0,0,0,0,0,0,0,0,0,99.0,99.0,0.68,False,True
NCT03297424,1364,1364.0,"(1035.0, 4453.0]","(1232.0, 4453.0]",1,1,8,1,1,5,0,19.0,32.0,1,1,0.0,1.0,0.0,0.0,0.0,49,False,1,0,0,0,0,0,0,0,0,0,1,1,1,730.0,730.0,0.99,False,True
NCT02908750,151,2049.0,"(-0.001, 1035.0]","(1232.0, 4453.0]",1,0,1,1,1,7,1,13.0,28.0,2,1,0.0,1.0,0.0,0.0,0.0,24,False,1,0,0,0,0,0,0,0,0,0,0,0,1,39.0,720.0,0.99,False,True
NCT01580371,1400,1492.0,"(1035.0, 4453.0]","(1232.0, 4453.0]",1,1,2,1,1,1,1,9.0,11.0,1,1,0.0,1.0,0.0,0.0,0.0,39,False,1,0,0,0,0,0,0,0,0,0,0,0,0,28.0,56.0,0.598,False,True
NCT02275039,1208,1208.0,"(1035.0, 4453.0]","(-0.001, 1232.0]",0,1,3,1,1,1,0,36.0,13.0,3,0,0.0,1.0,1.0,0.0,0.0,12,False,1,0,0,0,0,0,0,0,0,0,0,0,1,42.0,364.0,0.99,False,True
NCT02594267,514,1794.0,"(-0.001, 1035.0]","(1232.0, 4453.0]",1,0,1,1,1,4,0,8.0,9.0,1,1,0.0,1.0,0.0,0.0,0.0,48,False,1,0,0,0,0,0,0,0,0,0,0,0,1,126.0,126.0,0.83,False,True
NCT02139358,1327,2019.0,"(1035.0, 4453.0]","(1232.0, 4453.0]",1,1,1,1,1,1,0,13.0,11.0,3,0,0.0,1.0,0.0,0.0,0.0,15,False,1,0,0,0,0,0,0,0,0,0,1,0,1,1080.0,1080.0,0.99,True,False
NCT02509507,2201,2713.0,"(1035.0, 4453.0]","(1232.0, 4453.0]",1,1,4,2,1,32,2,7.0,8.0,2,1,2.0,1.0,0.0,0.0,0.0,127,False,1,0,0,0,0,0,0,0,0,0,0,0,0,688.1,,0.175,True,False
NCT01874522,761,853.0,"(-0.001, 1035.0]","(-0.001, 1232.0]",0,0,1,2,1,1,0,6.0,8.0,2,1,2.0,1.0,0.0,1.0,0.0,46,False,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,168.0,0.99,False,True
NCT03188965,1975,2260.0,"(1035.0, 4453.0]","(1232.0, 4453.0]",1,1,3,5,1,29,2,40.0,23.0,1,1,0.0,1.0,0.0,0.0,0.0,229,False,1,0,0,0,0,0,0,0,0,0,0,0,1,180.0,120.0,0.83,False,True
NCT01299636,1673,1673.0,"(1035.0, 4453.0]","(1232.0, 4453.0]",1,1,1,1,1,1,0,7.0,14.0,1,1,0.0,1.0,0.0,0.0,0.0,60,False,0,0,0,0,0,0,0,0,0,0,0,0,0,,90.0,0.68,False,True
NCT01574937,1002,3376.0,"(-0.001, 1035.0]","(1232.0, 4453.0]",1,0,1,1,1,2,0,4.0,12.0,2,0,0.0,0.0,1.0,0.0,0.0,27,False,1,0,0,0,0,0,0,0,0,0,0,0,0,730.0,730.0,0.175,False,True
NCT02881190,1291,1425.0,"(1035.0, 4453.0]","(1232.0, 4453.0]",1,1,1,1,1,1,1,23.0,6.0,1,1,0.0,1.0,0.0,0.0,0.0,57,False,1,0,0,0,0,0,0,0,0,0,0,0,0,28.0,730.0,0.68,False,True
NCT03009344,183,1254.0,"(-0.001, 1035.0]","(1232.0, 4453.0]",1,0,1,1,1,2,1,12.0,14.0,1,1,0.0,1.0,0.0,0.0,0.0,7,False,1,0,0,0,0,0,0,0,0,0,0,0,1,28.0,1200.0,0.83,False,True
NCT03509636,509,841.0,"(-0.001, 1035.0]","(-0.001, 1232.0]",0,0,1,1,1,1,1,6.0,4.0,1,1,0.0,1.0,0.0,0.0,0.0,113,False,1,0,0,0,0,0,0,0,0,0,0,1,1,56.0,730.0,0.68,False,True
NCT01795586,748,3381.0,"(-0.001, 1035.0]","(1232.0, 4453.0]",1,0,1,1,1,1,0,19.0,9.0,2,0,0.0,1.0,0.0,0.0,0.0,19,False,1,0,0,0,0,0,0,0,0,0,0,0,0,900.0,900.0,0.99,False,True
NCT02783300,2556,2556.0,"(1035.0, 4453.0]","(1232.0, 4453.0]",1,1,1,3,1,17,2,7.0,11.0,2,1,1.0,1.0,0.0,0.0,0.0,288,False,1,0,0,0,0,0,0,0,0,0,1,1,1,730.0,730.0,0.68,False,True
NCT03267888,1557,1557.0,"(1035.0, 4453.0]","(1232.0, 4453.0]",1,1,5,1,1,1,0,12.0,5.0,2,0,0.0,0.0,1.0,0.0,0.0,26,False,1,0,0,0,0,0,0,0,0,0,1,0,1,360.0,360.0,0.598,False,True
NCT04857138,975,975.0,"(-0.001, 1035.0]","(-0.001, 1232.0]",0,0,1,3,1,11,1,10.0,13.0,2,1,2.0,1.0,0.0,0.0,0.0,80,False,1,0,0,0,0,0,0,0,0,0,0,1,1,1440.0,1440.0,0.68,False,True
NCT01970553,884,884.0,"(-0.001, 1035.0]","(-0.001, 1232.0]",0,0,1,1,1,3,1,21.0,13.0,2,1,0.0,1.0,0.0,0.0,0.0,47,False,1,0,0,0,0,0,0,0,0,0,0,0,0,570.0,870.0,0.68,False,True
NCT02007070,496,1127.0,"(-0.001, 1035.0]","(-0.001, 1232.0]",0,0,1,1,1,0,1,8.0,22.0,1,1,0.0,1.0,0.0,0.0,0.0,38,False,1,0,0,0,0,0,0,0,0,0,1,1,1,810.0,730.0,0.99,False,True
NCT02631577,1027,1742.0,"(-0.001, 1035.0]","(1232.0, 4453.0]",1,0,1,2,1,16,2,14.0,28.0,3,1,1.0,1.0,0.0,0.0,0.0,38,False,1,0,0,0,0,0,0,0,0,0,0,0,1,180.0,1770.0,0.83,True,False
NCT02017613,912,912.0,"(-0.001, 1035.0]","(-0.001, 1232.0]",0,0,2,1,1,3,1,4.0,14.0,1,1,0.0,1.0,1.0,0.0,0.0,35,False,1,0,0,0,0,0,0,0,0,0,0,1,1,28.0,56.0,0.83,False,True
NCT01485042,428,821.0,"(-0.001, 1035.0]","(-0.001, 1232.0]",0,0,1,1,1,1,0,19.0,46.0,1,0,0.0,2.0,1.0,0.0,0.0,50,False,0,0,0,0,0,0,0,0,0,0,0,0,0,540.0,540.0,0.68,False,True
NCT04452214,1007,1007.0,"(-0.001, 1035.0]","(-0.001, 1232.0]",0,0,4,2,1,3,0,17.0,18.0,4,1,0.0,1.0,1.0,0.0,0.0,19,False,1,0,0,0,0,0,0,0,0,0,1,0,1,180.0,1080.0,0.99,False,True
NCT01596270,852,852.0,"(-0.001, 1035.0]","(-0.001, 1232.0]",0,0,1,2,1,3,0,8.0,18.0,1,1,1.0,1.0,0.0,0.0,0.0,49,False,0,0,0,0,0,0,0,0,0,0,0,0,1,28.0,30.0,0.68,False,True
NCT01700400,760,760.0,"(-0.001, 1035.0]","(-0.001, 1232.0]",0,0,1,1,1,4,0,17.0,28.0,4,0,0.0,1.0,0.0,0.0,0.0,13,False,1,0,0,0,0,0,0,0,0,0,1,0,1,730.0,730.0,0.99,False,True
NCT03914742,1397,1397.0,"(1035.0, 4453.0]","(1232.0, 4453.0]",1,1,5,5,1,12,0,57.0,24.0,3,0,0.0,1.0,1.0,0.0,0.0,60,False,1,0,0,0,0,0,0,0,0,0,1,1,1,730.0,730.0,0.326,True,False
NCT02122809,790,851.0,"(-0.001, 1035.0]","(-0.001, 1232.0]",0,0,1,1,1,1,1,14.0,23.0,1,1,0.0,1.0,0.0,0.0,0.0,18,False,1,0,0,0,0,0,0,0,0,0,0,1,1,240.0,240.0,0.68,False,True
NCT01811498,3103,3164.0,"(1035.0, 4453.0]","(1232.0, 4453.0]",1,1,2,1,1,1,0,14.0,8.0,1,0,0.0,0.0,1.0,0.0,0.0,31,False,1,0,0,0,0,0,0,0,0,0,1,0,1,2920.0,30.0,0.326,True,False
NCT02499861,846,846.0,"(-0.001, 1035.0]","(-0.001, 1232.0]",0,0,1,1,0,1,1,15.0,10.0,1,0,0.0,0.0,1.0,0.0,0.0,6,False,1,0,0,0,0,0,0,0,0,0,0,0,1,1260.0,1260.0,0.68,True,False
NCT01687179,1064,1064.0,"(1035.0, 4453.0]","(-0.001, 1232.0]",0,1,1,1,1,1,0,9.0,28.0,2,0,2.0,0.0,1.0,0.0,0.0,14,False,1,0,0,0,0,0,0,0,0,0,0,0,0,336.0,,0.68,False,True
NCT02220608,527,649.0,"(-0.001, 1035.0]","(-0.001, 1232.0]",0,0,1,2,1,1,0,18.0,17.0,2,0,1.0,1.0,1.0,0.0,0.0,10,False,1,0,0,0,0,0,0,0,0,0,0,0,0,360.0,,0.598,False,True
NCT02217956,1461,1461.0,"(1035.0, 4453.0]","(1232.0, 4453.0]",1,1,3,1,1,1,1,13.0,27.0,2,0,0.0,1.0,0.0,0.0,0.0,30,False,1,0,0,0,0,0,0,0,0,0,0,0,0,450.0,900.0,0.175,False,True
NCT04888468,602,666.0,"(-0.001, 1035.0]","(-0.001, 1232.0]",0,0,3,1,0,1,1,26.0,22.0,1,1,0.0,1.0,0.0,0.0,0.0,9,False,1,0,0,0,0,0,0,0,0,0,0,0,1,28.0,90.0,0.65,False,True
NCT04436107,1294,1294.0,"(1035.0, 4453.0]","(1232.0, 4453.0]",1,1,1,2,1,10,1,8.0,6.0,2,1,2.0,1.0,0.0,0.0,0.0,66,False,1,0,0,0,0,0,0,0,0,0,0,1,1,1440.0,1440.0,0.83,False,True
NCT02916095,1156,1338.0,"(1035.0, 4453.0]","(1232.0, 4453.0]",1,1,1,1,1,1,1,10.0,31.0,1,1,0.0,1.0,0.0,0.0,0.0,9,False,1,0,0,0,0,0,0,0,0,0,0,0,0,730.0,,0.68,False,True
NCT01582776,2107,3516.0,"(1035.0, 4453.0]","(1232.0, 4453.0]",1,1,2,1,1,25,1,18.0,27.0,1,0,0.0,1.0,1.0,0.0,0.0,317,False,1,0,0,0,0,0,0,0,0,0,1,0,0,168.0,1642.5,0.83,True,False
NCT04147234,981,1473.0,"(-0.001, 1035.0]","(1232.0, 4453.0]",1,0,1,2,1,8,2,7.0,17.0,2,1,1.0,1.0,0.0,0.0,0.0,39,False,1,0,0,0,0,0,0,0,0,0,0,0,0,21.0,365.0,0.68,False,True
NCT01554371,2835,2835.0,"(1035.0, 4453.0]","(1232.0, 4453.0]",1,1,3,3,1,1,0,15.0,20.0,2,0,0.0,1.0,1.0,0.0,0.0,44,False,1,0,0,0,0,0,0,0,0,0,0,0,1,720.0,720.0,0.99,True,False
NCT01450384,1188,1431.0,"(1035.0, 4453.0]","(1232.0, 4453.0]",1,1,1,1,1,1,0,15.0,24.0,4,0,0.0,1.0,1.0,0.0,0.0,37,False,1,0,0,0,0,0,0,0,0,0,0,0,0,28.0,1460.0,0.68,False,True
NCT02216409,1522,1583.0,"(1035.0, 4453.0]","(1232.0, 4453.0]",1,1,1,1,1,6,0,0.0,0.0,1,1,0.0,1.0,0.0,0.0,0.0,88,False,1,0,0,0,0,0,0,0,0,0,0,0,0,28.0,,0.68,False,True
NCT02627274,2530,2530.0,"(1035.0, 4453.0]","(1232.0, 4453.0]",1,1,3,3,1,26,2,24.0,30.0,3,1,2.0,1.0,0.0,0.0,0.0,134,False,1,0,0,0,0,0,0,0,0,0,0,0,0,720.0,720.0,0.99,False,True
NCT02338700,212,212.0,"(-0.001, 1035.0]","(-0.001, 1232.0]",0,0,1,2,1,1,1,4.0,8.0,2,0,1.0,1.0,1.0,1.0,0.0,20,False,1,0,0,0,0,0,0,0,0,0,0,0,1,730.0,730.0,0.68,True,False
NCT04153565,1017,1017.0,"(-0.001, 1035.0]","(-0.001, 1232.0]",0,0,1,1,1,4,1,7.0,31.0,3,1,0.0,1.0,0.0,0.0,0.0,19,False,1,0,0,0,0,0,0,0,0,0,0,1,1,1020.0,930.0,0.68,False,True
NCT01957280,122,304.0,"(-0.001, 1035.0]","(-0.001, 1232.0]",0,0,1,1,1,0,0,24.0,5.0,1,1,0.0,1.0,1.0,0.0,0.0,17,False,1,0,0,0,0,0,0,0,0,0,0,0,1,21.0,21.0,0.68,False,True
NCT01345201,1096,1096.0,"(1035.0, 4453.0]","(-0.001, 1232.0]",0,1,1,0,1,3,0,8.0,14.0,1,1,0.0,1.0,0.0,0.0,0.0,35,False,1,0,0,0,0,0,0,0,0,0,0,0,1,30.0,56.0,0.68,False,True
NCT01921140,196,3094.0,"(-0.001, 1035.0]","(1232.0, 4453.0]",1,0,1,2,1,12,1,19.0,23.0,4,1,1.0,1.0,0.0,1.0,0.0,60,False,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,360.0,0.68,False,True
NCT02529813,2154,2154.0,"(1035.0, 4453.0]","(1232.0, 4453.0]",1,1,9,1,2,1,0,12.0,8.0,4,0,0.0,1.0,0.0,0.0,0.0,26,False,1,0,0,0,0,0,0,0,0,0,0,0,0,30.0,365.0,0.83,False,True
NCT02840994,1126,1126.0,"(1035.0, 4453.0]","(-0.001, 1232.0]",0,1,1,2,1,7,0,67.0,28.0,3,1,1.0,1.0,0.0,0.0,0.0,24,False,1,0,0,0,0,0,0,0,0,0,0,0,0,730.0,,0.99,False,True
NCT02428036,488,731.0,"(-0.001, 1035.0]","(-0.001, 1232.0]",0,0,1,2,1,1,1,17.0,19.0,2,1,0.0,1.0,0.0,0.0,0.0,6,False,1,0,0,0,0,0,0,0,0,0,0,0,1,112.0,84.0,0.68,False,True
NCT01986920,126,126.0,"(-0.001, 1035.0]","(-0.001, 1232.0]",0,0,1,4,1,1,0,10.0,28.0,4,1,1.0,1.0,0.0,1.0,2.0,35,False,1,0,0,0,0,0,0,0,0,0,0,0,0,78.0,78.0,0.99,True,False
NCT01521325,547,547.0,"(-0.001, 1035.0]","(-0.001, 1232.0]",0,0,4,1,1,1,0,5.0,8.0,1,1,0.0,1.0,0.0,0.0,0.0,6,False,0,0,0,0,0,0,0,0,0,0,0,0,0,365.0,365.0,0.99,False,True
NCT01413893,366,366.0,"(-0.001, 1035.0]","(-0.001, 1232.0]",0,0,1,1,1,0,1,12.0,3.0,1,1,0.0,1.0,0.0,0.0,0.0,35,False,0,0,0,0,0,0,0,0,0,0,0,0,1,168.0,,0.68,False,True
NCT02614456,1279,1279.0,"(1035.0, 4453.0]","(1232.0, 4453.0]",1,1,1,1,1,1,0,25.0,14.0,1,0,0.0,1.0,1.0,0.0,0.0,26,False,1,0,0,0,0,0,0,0,0,0,1,0,1,406.0,730.0,0.68,False,True
NCT01900158,2102,2102.0,"(1035.0, 4453.0]","(1232.0, 4453.0]",1,1,1,1,1,11,1,11.0,35.0,1,1,2.0,1.0,1.0,0.0,0.0,24,False,1,0,0,0,0,0,0,0,0,0,0,0,1,180.0,240.0,0.99,False,True
NCT02317874,1301,2429.0,"(1035.0, 4453.0]","(1232.0, 4453.0]",1,1,3,2,1,3,0,15.0,34.0,3,0,1.0,1.0,1.0,0.0,0.0,43,False,1,0,0,0,0,0,0,0,0,0,0,0,1,21.0,28.0,0.68,False,True
NCT03051477,1430,1983.0,"(1035.0, 4453.0]","(1232.0, 4453.0]",1,1,1,1,1,1,0,19.0,18.0,1,0,0.0,1.0,1.0,0.0,0.0,21,False,1,0,0,0,0,0,0,0,0,0,0,0,0,1095.0,1095.0,0.68,False,True
NCT01911598,1372,1372.0,"(1035.0, 4453.0]","(1232.0, 4453.0]",1,1,1,2,1,6,2,11.0,21.0,5,1,1.0,1.0,0.0,0.0,0.0,24,False,1,0,0,0,0,0,0,0,0,0,0,0,1,1095.0,1095.0,0.99,False,True
NCT02185690,539,539.0,"(-0.001, 1035.0]","(-0.001, 1232.0]",0,0,1,1,1,4,1,30.0,27.0,3,0,0.0,1.0,1.0,0.0,0.0,13,False,1,0,0,0,0,0,0,0,0,0,0,0,0,126.0,126.0,0.99,False,True
NCT04563754,1703,1703.0,"(1035.0, 4453.0]","(1232.0, 4453.0]",1,1,1,1,1,3,0,5.0,6.0,3,0,0.0,0.0,1.0,0.0,0.0,163,True,0,0,0,0,0,0,0,0,0,0,0,0,0,365.0,365.0,0.68,True,False
NCT02526017,1532,1532.0,"(1035.0, 4453.0]","(1232.0, 4453.0]",1,1,7,3,1,39,0,8.0,14.0,2,1,2.0,1.0,1.0,0.0,0.0,313,False,1,0,0,0,0,0,0,0,0,0,1,1,1,1092.0,1092.0,0.99,False,True
NCT05238558,273,515.0,"(-0.001, 1035.0]","(-0.001, 1232.0]",0,0,1,1,1,1,1,5.0,42.0,2,1,0.0,1.0,0.0,0.0,0.0,16,True,1,0,0,0,0,0,0,0,0,0,0,0,0,360.0,,0.175,False,True
