study_duration_days,study_eq_bins,study_eq_labels,num_oms,number_of_intervention_types,num_locations,number_of_conditions,allocation,masking,enroll_count,biological_intervention,procedure_intervention,drug_intervention,radiation_intervention,treatment_purpose,prevention_purpose,us_led,us_included,nci_sponsor,spacy_aes_outcome,spacy_osr_outcome,spacy_mtd_outcome,spacy_dor_outcome,spacy_dlt_outcome,spacy_cmax_outcome,spacy_aes_lead_outcome,spacy_dlt_lead_outcome,spacy_mtd_lead_outcome,spacy_tmax_outcome
1268.0,Low,0,3,1,24,1,missing,False,23,False,False,False,False,1,0,False,False,False,False,False,False,False,True,False,False,True,False,missing
1181.0,Low,0,15,2,6,1,False,False,14,False,False,False,False,1,0,True,True,False,True,True,True,False,True,False,True,True,True,missing
639.0,Low,0,29,4,1,1,False,False,27,False,False,False,False,1,0,False,False,False,False,True,True,False,True,True,False,True,True,True
1288.0,Low,0,2,2,1,1,missing,False,7,False,False,False,False,1,0,True,True,False,True,False,True,False,True,False,True,True,True,missing
1545.0,High,1,7,4,1,4,False,False,15,False,False,False,False,1,0,True,True,False,True,False,False,False,False,False,True,False,False,missing
701.0,Low,0,9,1,1,4,True,True,37,False,False,False,False,1,0,False,False,False,True,False,False,False,False,True,False,False,False,True
1122.0,Low,0,4,2,1,1,missing,False,2,False,False,False,False,1,0,True,True,False,False,True,True,False,True,False,False,True,True,missing
110.0,Low,0,15,5,1,1,missing,False,14,False,False,False,False,1,0,True,True,False,False,False,True,False,True,True,False,True,True,True
1655.0,High,1,11,5,11,1,False,False,35,False,False,False,False,1,0,True,True,False,False,False,True,False,True,True,False,True,True,True
1962.0,High,1,8,3,1,1,False,False,55,False,False,False,False,1,0,False,False,False,True,True,True,False,True,True,True,False,False,True
1087.0,Low,0,18,1,11,9,False,False,183,False,False,False,False,1,0,True,True,False,True,False,True,False,True,True,True,True,True,True
2102.0,High,1,3,2,1,1,False,False,9,False,False,False,False,1,0,True,True,False,False,True,True,False,True,True,False,True,True,True
1320.0,Low,0,1,4,1,2,missing,False,2,False,False,False,False,1,0,False,False,False,False,False,False,False,False,True,False,False,False,True
979.0,Low,0,14,3,24,1,True,True,150,False,False,False,False,1,0,False,True,False,True,True,False,False,False,False,False,False,False,missing
1015.0,Low,0,4,1,1,1,False,True,23,False,False,False,False,1,0,False,False,False,True,True,True,False,True,True,True,True,True,True
1705.0,High,1,23,1,2,2,missing,False,40,False,False,False,False,1,0,False,False,False,False,True,True,False,True,False,False,True,True,missing
3164.0,High,1,3,1,1,2,missing,False,31,False,False,False,False,1,0,True,True,False,False,False,True,False,True,False,False,True,True,missing
2162.0,High,1,2,1,1,1,missing,False,15,False,False,False,False,1,0,False,False,False,False,False,False,False,False,True,False,False,False,True
124.0,Low,0,11,2,3,1,True,True,372,False,False,False,False,0,0,True,True,False,True,False,True,False,True,True,False,True,True,True
2526.0,High,1,6,3,1,2,missing,False,29,False,False,False,False,1,0,True,True,False,False,True,True,False,True,True,False,True,True,True
2405.0,High,1,3,2,14,1,True,False,49,False,False,False,False,1,0,False,True,False,True,True,True,False,True,False,True,True,True,missing
609.0,Low,0,1,1,2,1,missing,False,12,False,False,False,False,1,0,False,False,False,False,False,True,False,True,False,False,True,True,missing
2067.0,High,1,16,1,23,1,missing,False,83,False,False,False,False,1,0,False,True,False,True,False,True,False,True,True,True,True,True,True
1633.0,High,1,4,4,16,2,True,False,56,False,False,False,False,1,0,True,True,False,False,True,True,False,True,True,False,True,True,True
2069.0,High,1,5,3,4,3,False,False,88,False,False,False,False,1,0,False,False,False,False,True,False,False,False,False,False,False,False,missing
2612.0,High,1,16,3,20,1,False,False,101,False,False,False,False,1,0,False,True,False,False,True,True,False,True,True,False,True,True,True
2450.0,High,1,5,4,1,2,missing,False,18,False,False,False,False,1,0,True,True,False,False,True,True,False,True,False,False,True,True,missing
1246.0,Low,0,4,1,6,1,missing,False,48,False,False,False,False,1,0,True,True,False,True,False,True,False,True,False,True,True,True,missing
275.0,Low,0,9,2,3,2,missing,False,15,False,False,False,False,0,0,True,True,False,False,False,True,False,True,True,False,True,True,True
214.0,Low,0,5,1,0,1,False,False,24,False,False,False,False,0,0,False,False,False,False,True,False,False,False,False,False,False,False,missing
1528.0,High,1,4,2,1,1,missing,False,15,False,False,False,False,1,0,True,True,False,True,True,False,False,True,False,False,False,False,missing
1218.0,Low,0,14,3,13,1,True,False,114,False,False,False,False,1,0,True,True,False,True,True,False,False,False,True,False,False,False,True
1619.0,High,1,6,4,0,1,False,False,18,False,False,False,False,1,0,True,True,False,False,True,True,False,True,True,False,True,True,True
3005.0,High,1,8,7,1,3,missing,False,10,False,False,False,False,1,0,True,True,False,True,False,True,False,True,True,True,True,True,True
1133.0,Low,0,5,1,1,1,missing,False,49,False,False,False,False,1,0,False,False,False,True,False,False,False,False,True,True,False,False,True
1202.0,Low,0,18,2,11,1,False,False,29,False,False,False,False,1,0,False,False,False,False,False,True,False,True,False,False,False,False,missing
2062.0,High,1,15,1,11,1,False,False,93,False,False,False,False,1,0,True,True,False,True,True,True,False,True,True,True,True,True,True
153.0,Low,0,4,10,1,1,True,False,56,False,False,False,False,1,0,True,True,False,False,False,False,False,False,True,False,False,False,True
1809.0,High,1,4,1,1,1,missing,False,17,False,False,False,False,1,0,False,False,False,False,False,False,False,True,False,False,True,False,missing
2256.0,High,1,7,3,1,2,missing,False,56,False,False,False,False,1,0,True,True,False,False,False,False,False,True,True,False,False,False,True
1096.0,Low,0,7,5,1,1,missing,False,48,False,False,False,False,1,0,False,False,False,False,True,True,False,True,True,False,True,True,True
1188.0,Low,0,5,1,1,1,missing,False,49,False,False,False,False,1,0,True,True,False,False,False,True,False,True,True,False,True,True,True
2101.0,High,1,4,3,1,1,True,True,27,False,False,False,False,1,0,True,True,False,True,True,True,False,True,True,True,True,True,True
203.0,Low,0,18,1,6,1,missing,False,42,False,False,False,False,1,0,False,False,False,True,True,True,False,True,True,False,True,True,True
2141.0,High,1,7,5,1,3,True,False,40,False,False,False,False,1,0,True,True,False,False,True,True,False,True,False,False,True,True,missing
1643.0,High,1,2,2,1,1,False,False,21,False,False,False,False,1,0,True,True,False,False,False,True,False,True,False,False,True,True,missing
972.0,Low,0,9,2,1,1,missing,False,15,False,False,False,False,1,0,False,False,False,True,True,False,False,False,False,True,False,False,missing
1037.0,Low,0,11,1,0,1,missing,False,77,False,False,False,False,1,0,True,True,False,True,False,True,False,True,True,False,True,True,True
3381.0,High,1,9,2,24,15,missing,False,76,False,False,False,False,1,0,True,True,True,False,True,True,False,True,True,False,True,True,True
1429.0,High,1,8,4,11,1,False,False,70,False,False,False,False,1,0,False,True,False,False,False,True,False,True,True,False,True,False,True
1127.0,Low,0,6,2,1,1,True,False,44,False,False,False,False,1,0,True,True,False,True,False,True,False,True,False,False,False,False,missing
1020.0,Low,0,6,2,2,1,False,False,21,False,False,False,False,1,0,False,False,False,False,True,True,False,True,True,False,True,True,True
2365.0,High,1,18,5,18,1,missing,False,41,False,False,False,False,0,0,False,True,False,False,False,True,False,True,True,False,True,True,True
1188.0,Low,0,1,1,5,2,missing,False,20,False,False,False,False,1,0,False,False,False,False,True,True,False,True,False,False,True,True,missing
2338.0,High,1,3,2,1,3,False,False,36,False,False,False,False,1,0,True,True,False,False,True,False,False,True,False,False,True,False,missing
2346.0,High,1,6,4,1,2,missing,False,49,False,False,False,False,1,0,True,True,False,False,True,True,False,True,True,False,True,True,True
1044.0,Low,0,9,1,12,1,missing,False,56,False,False,False,False,1,0,True,True,False,True,True,True,False,True,True,True,True,True,True
3937.0,High,1,22,3,26,1,False,False,189,False,False,False,False,0,0,False,True,False,True,True,True,False,True,True,True,True,True,True
1947.0,High,1,9,8,1,11,missing,False,14,False,False,False,False,1,0,True,True,False,False,True,True,False,True,False,False,True,True,missing
823.0,Low,0,7,1,6,1,missing,False,22,False,False,False,False,1,0,False,False,False,True,True,False,False,False,True,True,False,False,True
1673.0,High,1,1,1,1,1,True,False,15,False,False,False,False,1,0,False,False,False,True,False,False,False,False,False,True,False,False,missing
1619.0,High,1,15,5,1,1,False,False,43,False,False,False,False,1,0,True,True,False,False,True,True,False,True,False,False,True,True,missing
1096.0,Low,0,3,2,1,2,False,False,19,False,False,False,False,1,0,True,True,False,False,False,False,False,False,False,False,False,False,missing
2846.0,High,1,12,5,16,9,missing,False,34,False,False,False,False,1,0,True,True,True,False,True,True,False,True,False,False,True,True,missing
2133.0,High,1,3,2,21,1,False,False,61,False,False,False,False,1,0,True,True,False,True,True,True,False,True,True,True,True,True,True
457.0,Low,0,8,2,0,1,True,False,35,False,False,False,False,1,0,False,True,False,True,False,True,False,True,True,False,True,True,True
975.0,Low,0,4,2,8,1,missing,False,23,False,False,False,False,1,0,True,True,False,True,True,True,False,True,True,False,True,True,True
1831.0,High,1,1,2,6,1,False,False,76,False,False,False,False,1,0,True,True,False,False,True,True,False,True,False,False,True,True,missing
1614.0,High,1,5,1,2,1,missing,False,19,False,False,False,False,1,0,True,True,False,True,False,False,False,False,True,True,False,False,True
1420.0,High,1,2,2,1,2,False,False,61,False,False,False,False,1,0,True,True,False,False,True,True,False,True,True,False,True,True,True
494.0,Low,0,8,1,3,1,missing,False,18,False,False,False,False,1,0,False,False,False,True,True,True,False,True,True,False,True,True,True
781.0,Low,0,12,4,1,1,False,False,42,False,False,False,False,1,0,True,True,False,True,True,True,False,True,True,True,True,True,True
1216.0,Low,0,21,5,12,1,False,False,122,False,False,False,False,1,0,False,True,False,False,True,True,False,True,False,False,False,False,missing
1096.0,Low,0,4,2,1,1,True,True,72,False,False,False,False,1,0,False,False,False,False,True,True,False,True,True,False,True,True,True
1216.0,Low,0,4,1,1,1,missing,False,10,False,False,False,False,1,0,False,False,False,True,False,False,False,False,False,True,False,False,missing
883.0,Low,0,2,1,1,1,missing,False,10,False,False,False,False,1,0,True,True,False,False,False,False,False,False,False,False,False,False,missing
434.0,Low,0,23,1,2,1,missing,False,4,False,False,False,False,0,0,False,False,False,False,False,True,False,True,False,False,True,True,missing
3471.0,High,1,3,2,2,5,missing,False,41,False,False,False,False,1,0,True,True,False,False,True,True,False,True,True,False,True,True,True
1006.0,Low,0,6,6,1,4,False,False,3,False,False,False,False,1,0,True,True,False,False,True,True,False,True,False,False,True,True,missing
844.0,Low,0,5,1,1,2,missing,False,45,False,False,False,False,1,0,False,False,False,True,True,True,False,True,False,True,True,True,missing
2603.0,High,1,71,4,0,2,True,True,184,False,False,False,False,1,0,False,False,False,False,True,True,False,True,True,False,True,True,True
793.0,Low,0,5,1,1,1,missing,False,13,False,False,False,False,1,0,False,False,False,False,True,False,False,True,False,False,True,False,missing
427.0,Low,0,8,2,7,3,False,False,12,False,False,False,False,1,0,True,True,False,True,True,True,False,True,True,True,True,True,True
488.0,Low,0,12,2,7,2,missing,False,13,False,False,False,False,0,0,False,False,False,False,False,True,False,True,True,False,True,True,True
1065.0,Low,0,3,1,1,1,missing,False,25,False,False,False,False,1,0,False,False,False,False,False,False,False,False,False,False,False,False,missing
975.0,Low,0,4,1,3,1,missing,False,9,False,False,False,False,1,0,False,False,False,True,False,False,False,True,True,True,True,False,True
778.0,Low,0,7,2,1,1,missing,False,20,False,False,False,False,1,0,False,False,False,True,True,False,False,False,False,True,False,False,missing
1517.0,High,1,5,1,7,1,missing,False,59,False,False,False,False,0,0,False,False,False,True,False,True,False,True,False,False,True,True,missing
2578.0,High,1,3,3,6,1,missing,False,23,False,False,False,False,1,0,True,True,False,True,True,True,False,True,True,False,True,True,True
366.0,Low,0,4,1,1,1,True,False,60,False,False,False,False,1,0,False,False,False,True,False,False,False,False,False,True,False,False,missing
798.0,Low,0,6,1,5,3,missing,False,120,False,False,False,False,1,0,True,True,False,True,True,True,False,True,True,True,True,True,True
2404.0,High,1,3,2,1,2,False,False,28,False,False,False,False,1,0,True,True,False,False,True,False,False,False,False,False,False,False,missing
1362.0,High,1,4,4,16,2,True,False,74,False,False,False,False,1,0,True,True,False,False,False,True,False,True,False,False,False,False,missing
761.0,Low,0,1,1,0,1,missing,False,5,False,False,False,False,1,0,False,False,False,False,False,False,False,False,False,False,False,False,missing
1903.0,High,1,8,2,19,2,False,False,156,False,False,False,False,1,0,True,True,False,True,False,True,False,True,True,True,True,True,True
334.0,Low,0,3,1,3,1,missing,False,9,False,False,False,False,1,0,True,True,False,True,True,True,False,True,False,True,True,True,missing
457.0,Low,0,6,7,1,1,True,True,48,False,False,False,False,1,0,False,False,False,True,True,False,False,False,False,False,False,False,missing
719.0,Low,0,6,1,1,1,missing,False,4,False,False,False,False,1,0,True,True,False,True,True,False,False,False,True,True,False,False,True
1126.0,Low,0,4,2,9,2,missing,False,49,False,False,False,False,1,0,True,True,False,False,True,True,False,True,True,False,True,True,True
1004.0,Low,0,1,3,1,4,missing,False,14,False,False,False,False,1,0,True,True,True,False,False,False,False,False,False,False,False,False,missing
2855.0,High,1,8,4,2,1,False,True,34,False,False,False,False,0,1,True,True,True,False,False,False,False,True,True,False,True,False,True
1001.0,Low,0,10,1,1,1,True,True,88,False,False,False,False,0,0,False,False,False,False,True,False,False,False,True,False,False,False,True
1981.0,High,1,26,2,30,9,missing,False,122,False,False,False,False,1,0,True,True,False,True,True,True,False,True,True,True,True,True,True
2627.0,High,1,2,4,1,17,missing,False,50,False,False,False,False,1,0,True,True,False,False,False,True,False,True,True,False,True,True,True
1245.0,Low,0,13,3,1,1,missing,False,24,False,False,False,False,1,0,True,True,False,True,False,True,False,True,True,False,True,True,True
957.0,Low,0,8,1,1,3,missing,False,24,False,False,False,False,1,0,False,False,False,False,True,True,False,True,True,False,True,True,True
943.0,Low,0,3,2,1,1,False,False,21,False,False,False,False,1,0,False,False,False,False,True,False,False,False,True,False,False,False,True
183.0,Low,0,1,2,1,1,True,False,70,False,False,False,False,1,0,False,False,False,False,False,False,False,False,True,False,False,False,True
884.0,Low,0,3,1,1,3,missing,False,30,False,False,False,False,1,0,False,False,False,True,False,False,False,False,False,True,False,False,missing
1480.0,High,1,18,1,12,2,False,False,133,False,False,False,False,1,0,True,True,False,True,False,True,False,True,True,True,True,True,True
59.0,Low,0,14,4,1,1,False,False,24,False,False,False,False,0,0,True,True,False,False,True,True,False,True,True,False,True,True,True
1019.0,Low,0,21,1,2,1,missing,False,12,False,False,False,False,1,0,False,False,False,True,True,False,False,False,True,True,False,False,True
1238.0,Low,0,4,2,1,3,missing,False,10,False,False,False,False,1,0,True,True,False,False,True,True,False,True,True,False,True,True,True
553.0,Low,0,4,2,2,1,missing,False,40,False,False,False,False,1,0,False,False,False,True,False,True,False,True,False,False,True,True,missing
1503.0,High,1,14,1,3,5,missing,False,39,False,False,False,False,1,0,False,False,False,True,True,True,False,True,True,True,True,True,True
1918.0,High,1,4,3,1,3,missing,False,12,False,False,False,False,1,0,True,True,False,True,True,True,False,True,True,True,True,True,True
1388.0,High,1,6,1,2,3,missing,False,14,False,False,False,False,1,0,True,True,False,False,True,True,False,True,False,False,True,True,missing
1209.0,Low,0,2,1,3,1,missing,False,47,False,False,False,False,1,0,True,True,False,False,True,True,False,True,False,False,True,True,missing
397.0,Low,0,4,1,1,1,True,False,60,False,False,False,False,1,0,False,False,False,True,False,False,False,False,False,True,False,False,missing
1371.0,High,1,5,2,7,1,missing,False,76,False,False,False,False,1,0,False,True,False,False,True,True,False,True,False,False,True,True,missing
1960.0,High,1,1,1,1,2,missing,False,6,False,False,False,False,1,0,True,True,False,False,False,False,False,False,False,False,False,False,missing
1491.0,High,1,9,1,5,1,missing,False,24,False,False,False,False,1,0,True,True,False,False,False,False,False,False,True,False,False,False,True
944.0,Low,0,1,1,3,1,missing,False,24,False,False,False,False,0,0,True,True,False,False,True,False,False,False,True,False,False,False,True
2219.0,High,1,19,1,15,7,missing,False,113,False,False,False,False,1,0,True,True,False,True,True,True,False,True,True,True,True,True,True
696.0,Low,0,10,2,2,3,False,False,12,False,False,False,False,1,0,True,True,False,True,False,True,False,True,True,True,True,True,True
1751.0,High,1,4,1,6,1,missing,False,64,False,False,False,False,1,0,True,True,False,False,True,True,False,True,True,False,True,True,True
1001.0,Low,0,2,1,2,3,missing,False,23,False,False,False,False,1,0,True,True,False,True,False,True,False,True,True,False,True,True,True
1095.0,Low,0,2,1,1,3,missing,False,20,False,False,False,False,1,0,False,False,False,False,False,False,False,False,False,False,False,False,missing
1850.0,High,1,5,4,2,36,missing,False,20,False,False,False,False,1,0,True,True,False,True,True,True,False,True,True,True,True,True,True
79.0,Low,0,7,6,1,1,True,False,36,False,False,False,False,1,0,False,False,False,True,True,True,False,True,True,False,True,True,True
1401.0,High,1,1,2,1,5,missing,False,24,False,False,False,False,0,1,True,True,False,False,False,False,False,False,False,False,False,False,missing
1189.0,Low,0,17,2,3,1,False,False,10,False,False,False,False,1,0,True,True,False,True,True,True,False,True,True,True,True,True,True
600.0,Low,0,12,3,1,1,missing,False,8,False,False,False,False,1,0,True,True,False,True,True,True,False,True,True,True,True,True,True
2222.0,High,1,5,1,0,1,missing,False,56,False,False,False,False,0,0,False,False,False,False,False,True,False,True,False,False,False,False,missing
931.0,Low,0,15,1,3,2,False,False,148,False,False,False,False,1,0,True,True,False,True,True,True,False,True,True,True,True,True,True
791.0,Low,0,12,2,0,1,False,False,23,False,False,False,False,1,0,True,True,False,True,False,True,False,True,True,True,True,True,True
60.0,Low,0,15,5,1,1,True,False,70,False,False,False,False,0,0,False,False,False,True,False,True,False,True,True,False,True,True,True
2923.0,High,1,10,4,25,23,missing,False,140,False,False,False,False,1,0,True,True,True,False,False,True,False,True,True,False,True,True,True
936.0,Low,0,7,1,6,1,missing,False,9,False,False,False,False,1,0,False,False,False,True,True,True,False,True,False,True,True,True,missing
2040.0,High,1,2,3,1,1,missing,False,25,False,False,False,False,1,0,False,False,False,False,False,False,False,False,False,False,False,False,missing
1573.0,High,1,12,2,11,4,False,False,60,False,False,False,False,1,0,False,False,False,False,False,True,False,True,False,False,True,True,missing
334.0,Low,0,3,1,1,1,True,True,40,False,False,False,False,1,0,False,False,False,True,False,False,False,False,True,True,False,False,True
1470.0,High,1,5,1,5,2,missing,True,22,False,False,False,False,1,0,False,False,False,True,False,False,False,False,False,True,False,False,missing
1888.0,High,1,8,2,1,1,missing,False,17,False,False,False,False,1,0,False,False,False,True,False,True,False,True,False,True,True,True,missing
1312.0,Low,0,1,1,1,1,missing,False,30,False,False,False,False,1,0,False,False,False,False,False,False,False,False,False,False,False,False,missing
2722.0,High,1,2,3,1,2,False,False,27,False,False,False,False,1,0,True,True,False,False,True,True,False,True,True,False,True,True,True
1372.0,High,1,20,5,6,1,False,False,24,False,False,False,False,1,0,False,True,False,False,False,True,False,True,False,False,True,True,missing
1157.0,Low,0,24,1,1,1,missing,False,20,False,False,False,False,1,0,False,False,False,True,False,True,False,True,False,True,False,False,missing
214.0,Low,0,3,2,2,1,True,True,80,False,False,False,False,1,0,False,False,False,False,False,False,False,False,False,False,False,False,missing
214.0,Low,0,5,3,1,1,True,True,105,False,False,False,False,0,0,True,True,False,False,False,False,False,False,False,False,False,False,missing
670.0,Low,0,3,1,1,2,missing,False,26,False,False,False,False,1,0,False,False,False,True,False,True,False,True,True,True,True,True,True
1591.0,High,1,8,1,7,1,missing,False,40,False,False,False,False,1,0,False,False,False,True,False,False,False,False,False,True,False,False,missing
552.0,Low,0,5,1,1,1,missing,False,10,False,False,False,False,0,0,True,True,False,False,True,False,False,False,False,False,False,False,missing
2113.0,High,1,2,3,1,2,missing,False,10,False,False,False,False,1,0,True,True,False,False,False,False,False,False,True,False,False,False,True
112.0,Low,0,6,6,1,1,True,False,32,False,False,False,False,1,0,False,False,False,True,False,True,False,True,True,False,True,True,True
1655.0,High,1,7,2,1,1,missing,False,31,False,False,False,False,1,0,True,True,False,True,True,True,False,True,False,False,True,True,missing
974.0,Low,0,5,3,1,5,True,True,97,False,False,False,False,1,0,False,False,False,True,False,False,False,False,False,True,False,False,missing
554.0,Low,0,2,2,1,1,False,False,9,False,False,False,False,1,0,False,False,False,False,True,False,False,False,False,False,False,False,missing
936.0,Low,0,9,2,0,1,False,False,26,False,False,False,False,1,0,True,True,False,True,True,True,False,True,True,True,True,True,True
924.0,Low,0,4,1,1,2,missing,False,80,False,False,False,False,0,0,True,True,False,False,False,False,False,False,False,False,False,False,missing
852.0,Low,0,9,1,5,1,missing,False,18,False,False,False,False,1,0,True,True,False,True,True,True,False,True,True,True,True,True,True
1734.0,High,1,2,1,1,4,missing,False,12,False,False,False,False,1,0,False,False,False,True,False,False,False,True,True,True,True,False,True
1487.0,High,1,13,4,1,5,missing,False,27,False,False,False,False,1,0,True,True,False,False,True,True,False,True,True,False,True,True,True
2892.0,High,1,3,1,2,1,missing,False,15,False,False,False,False,0,1,True,True,False,True,False,False,False,False,False,False,False,False,missing
72.0,Low,0,4,2,1,4,missing,False,15,False,False,False,False,0,0,True,True,False,True,False,True,False,True,True,False,True,True,True
1675.0,High,1,1,1,1,1,True,False,23,False,False,False,False,1,0,True,True,False,False,False,False,False,False,True,False,False,False,True
639.0,Low,0,7,3,0,1,True,False,12,False,False,False,False,1,0,False,False,False,True,False,True,False,True,True,False,False,False,True
700.0,Low,0,35,1,11,3,False,False,46,False,False,False,False,0,0,False,True,False,True,False,True,False,True,True,False,True,True,True
457.0,Low,0,5,4,0,1,False,False,43,False,False,False,False,1,0,False,True,False,True,True,True,False,True,True,True,True,True,True
485.0,Low,0,5,1,1,1,missing,False,6,False,False,False,False,1,0,False,False,False,True,False,True,False,True,True,False,True,True,True
853.0,Low,0,8,2,0,1,missing,False,27,False,False,False,False,1,0,False,True,False,False,False,True,False,True,True,False,True,True,True
278.0,Low,0,9,2,3,4,False,False,9,False,False,False,False,1,0,True,True,False,False,True,False,False,False,False,False,False,False,missing
791.0,Low,0,10,5,5,1,missing,False,39,False,False,False,False,1,0,True,True,False,False,True,True,False,True,True,False,True,True,True
2313.0,High,1,2,1,1,1,missing,False,5,False,False,False,False,1,0,True,True,False,False,False,False,False,False,True,False,False,False,True
2007.0,High,1,6,4,0,2,False,False,22,False,False,False,False,1,0,True,True,False,False,True,True,False,True,False,False,True,True,missing
2021.0,High,1,25,3,47,3,True,False,627,False,False,False,False,1,0,False,True,False,True,True,True,False,True,True,True,True,True,True
2784.0,High,1,8,2,1,1,True,True,160,False,False,False,False,1,0,False,False,False,False,True,True,False,True,False,False,True,True,missing
2718.0,High,1,2,4,1,6,missing,False,15,False,False,False,False,1,0,True,True,False,True,False,False,False,True,False,False,True,False,missing
1703.0,High,1,2,2,7,1,True,False,38,False,False,False,False,1,0,False,False,False,False,False,False,False,False,False,False,False,False,missing
2255.0,High,1,14,4,11,8,False,False,241,False,False,False,False,1,0,False,True,False,False,False,False,False,False,False,False,False,False,missing
2832.0,High,1,5,3,1,1,True,False,30,False,False,False,False,0,0,False,False,False,False,True,False,False,False,True,False,False,False,True
2664.0,High,1,9,2,0,5,False,False,260,False,False,False,False,1,0,True,True,False,False,True,True,False,True,True,False,True,True,True
1520.0,High,1,2,2,1,1,missing,False,60,False,False,False,False,1,0,True,True,False,False,True,True,False,True,False,False,True,True,missing
2037.0,High,1,2,2,1,1,missing,False,25,False,False,False,False,1,0,True,True,False,True,True,True,False,True,False,True,True,True,missing
1522.0,High,1,3,1,0,1,missing,False,39,False,False,False,False,0,0,False,False,False,True,True,True,False,True,True,True,True,True,True
1206.0,Low,0,8,6,4,1,True,False,20,False,False,False,False,1,0,True,True,False,False,False,False,False,False,False,False,False,False,missing
2623.0,High,1,3,2,3,1,missing,False,22,False,False,False,False,1,0,False,False,False,False,True,True,False,True,False,False,True,True,missing
1330.0,Low,0,2,1,2,1,missing,False,19,False,False,False,False,1,0,True,True,False,True,True,True,False,True,False,True,True,True,missing
1145.0,Low,0,6,3,1,1,missing,False,6,False,False,False,False,1,0,True,True,False,True,True,False,False,False,True,True,False,False,True
1475.0,High,1,5,1,1,2,missing,False,20,False,False,False,False,1,0,False,False,False,True,True,False,False,False,False,True,False,False,missing
2383.0,High,1,3,3,1,7,missing,False,21,False,False,False,False,1,0,True,True,False,False,True,True,False,True,True,False,True,True,True
2244.0,High,1,3,3,1,4,True,False,72,False,False,False,False,0,0,True,True,False,True,True,True,False,True,True,False,False,False,True
1565.0,High,1,4,5,3,2,missing,False,52,False,False,False,False,1,0,True,True,False,False,True,True,False,True,True,False,True,True,True
1038.0,Low,0,10,1,1,1,missing,False,20,False,False,False,False,1,0,True,True,False,True,False,True,False,True,True,True,True,True,True
3894.0,High,1,6,10,1,1,missing,False,27,False,False,False,False,1,0,True,True,False,True,True,True,False,True,True,True,True,True,True
2391.0,High,1,19,3,0,2,False,False,68,False,False,False,False,1,0,True,True,False,True,True,True,False,True,False,True,True,True,missing
812.0,Low,0,7,2,1,3,False,False,6,False,False,False,False,1,0,True,True,True,True,True,True,False,True,False,True,True,True,missing
1605.0,High,1,4,1,3,1,missing,False,53,False,False,False,False,1,0,True,True,True,True,True,False,False,False,True,True,False,False,True
2983.0,High,1,3,2,1,1,missing,False,28,False,False,False,False,1,0,True,True,False,False,True,True,False,True,True,False,True,True,True
915.0,Low,0,15,2,11,2,False,False,61,False,False,False,False,1,0,True,True,False,False,False,True,False,True,True,False,False,False,True
305.0,Low,0,20,3,1,2,False,False,22,False,False,False,False,0,0,False,False,False,False,True,True,False,True,True,False,False,False,True
3614.0,High,1,7,12,0,1,False,False,240,False,False,False,False,1,0,False,True,False,True,True,True,False,True,True,True,True,True,True
2079.0,High,1,12,4,6,1,False,False,43,False,False,False,False,1,0,True,True,False,True,True,True,False,True,True,True,True,True,True
270.0,Low,0,4,2,1,1,False,False,13,False,False,False,False,1,0,False,False,False,False,False,True,False,True,False,False,True,True,missing
704.0,Low,0,17,1,5,1,missing,False,26,False,False,False,False,1,0,True,True,False,False,False,True,False,True,False,False,True,True,missing
707.0,Low,0,7,2,1,4,True,False,25,False,False,False,False,0,0,True,True,False,True,True,False,False,False,True,True,False,False,True
721.0,Low,0,2,3,2,1,missing,False,19,False,False,False,False,1,0,False,False,False,False,True,True,False,True,True,False,True,True,True
122.0,Low,0,2,2,1,1,True,False,57,False,False,False,False,1,0,False,False,False,False,False,False,False,False,True,False,False,False,True
1946.0,High,1,3,2,1,2,True,False,41,False,False,False,False,1,0,False,False,False,True,True,True,False,True,True,True,True,True,True
2192.0,High,1,6,4,1,1,False,False,50,False,False,False,False,1,0,False,False,False,True,True,True,False,True,True,True,True,True,True
1278.0,Low,0,5,2,3,1,False,False,36,False,False,False,False,1,0,True,True,False,True,True,True,False,True,True,False,True,True,True
426.0,Low,0,5,1,1,1,False,False,16,False,False,False,False,1,0,False,False,False,True,True,False,False,False,True,True,False,False,True
155.0,Low,0,9,1,1,2,missing,False,1,False,False,False,False,1,0,True,True,False,False,True,True,False,True,True,False,True,True,True
1851.0,High,1,2,1,3,2,missing,False,11,False,False,False,False,1,0,False,False,False,False,False,False,False,False,False,False,False,False,missing
610.0,Low,0,2,1,2,1,missing,False,5,False,False,False,False,1,0,False,False,False,True,False,False,False,True,True,True,True,False,True
2402.0,High,1,11,4,12,1,False,False,84,False,False,False,False,1,0,False,True,False,True,True,True,False,True,True,True,False,False,True
995.0,Low,0,2,3,1,19,missing,False,3,False,False,False,False,1,0,True,True,False,True,True,False,False,True,False,True,False,False,missing
1765.0,High,1,8,2,1,1,False,False,24,False,False,False,False,1,0,True,True,False,True,True,False,False,True,False,True,True,False,missing
1549.0,High,1,2,2,4,1,missing,False,28,False,False,False,False,1,0,False,False,False,False,True,True,False,True,False,False,True,True,missing
1491.0,High,1,2,1,0,1,missing,False,35,False,False,False,False,1,0,True,True,False,True,True,True,False,True,False,False,True,True,missing
2131.0,High,1,2,2,1,2,missing,False,36,False,False,False,False,1,0,True,True,False,False,True,True,False,True,False,False,True,True,missing
